#{"t_start": 1784097332.540789, "env_id": "None"}
r,l,t
10.0,8,6.463605
10.0,8,6.464395
10.0,8,6.465183
10.0,10,6.466161
10.0,8,6.466944
10.0,8,6.467733
10.0,8,6.46852
10.0,8,6.469302
10.0,8,6.470086
10.0,8,6.470882
10.0,8,6.47167
10.0,8,6.472459
10.0,8,6.473245
10.0,8,6.474028
10.0,8,6.474816
10.0,8,6.475606
10.0,8,6.476392
10.0,8,6.477183
10.0,8,6.47797
10.0,8,6.47876
10.0,8,6.479554
10.0,8,6.480342
10.0,8,6.481185
10.0,8,6.481974
10.0,8,6.482759
10.0,8,6.483546
10.0,8,6.484329
10.0,8,6.485118
10.0,8,6.485899
10.0,8,6.486687
10.0,8,6.487478
10.0,8,6.488269
10.0,8,6.489053
10.0,8,6.489844
10.0,8,6.49063
10.0,8,6.491412
10.0,8,6.492197
10.0,8,6.49299
10.0,8,6.49378
10.0,8,6.494569
10.0,8,6.495365
10.0,8,6.49615
10.0,8,6.496938
10.0,8,6.497719
10.0,8,6.498511
10.0,8,6.499296
10.0,8,6.500076
10.0,8,6.500864
10.0,8,6.501647
10.0,8,6.502427
10.0,8,6.503204
10.0,8,6.503988
10.0,8,6.50477
10.0,8,6.505556
10.0,8,6.506338
10.0,8,6.507119
10.0,8,6.507897
10.0,8,6.508673
10.0,8,6.509453
10.0,8,6.51023
10.0,8,6.511016
10.0,8,6.511795
10.0,8,6.512577
10.0,8,6.513356
10.0,8,6.514139
10.0,8,6.51492
10.0,8,6.515699
10.0,8,6.516483
10.0,8,6.517266
10.0,8,6.518048
10.0,8,6.518831
10.0,8,6.519613
10.0,8,6.520389
10.0,8,6.521171
10.0,8,6.521948
10.0,8,6.522728
10.0,8,6.523503
10.0,8,6.524285
10.0,8,6.525071
10.0,8,6.525849
10.0,8,6.526635
10.0,8,6.527425
10.0,8,6.528204
10.0,8,6.528981
10.0,8,6.529758
10.0,8,6.530545
10.0,8,6.53133
10.0,8,6.532108
10.0,8,6.532885
10.0,8,6.533664
10.0,8,6.534446
10.0,8,6.535229
10.0,8,6.536007
10.0,8,6.536786
10.0,8,6.537572
10.0,8,6.538353
10.0,8,6.539135
10.0,8,6.539916
10.0,8,6.5407
10.0,8,6.541485
10.0,8,6.542266
10.0,8,6.543046
10.0,8,6.543824
10.0,8,6.544603
10.0,8,6.54538
10.0,8,6.546165
10.0,8,6.546945
10.0,8,6.547724
10.0,8,6.548503
10.0,8,6.549287
10.0,8,6.55007
10.0,8,6.550856
10.0,8,6.551643
10.0,8,6.552428
10.0,8,6.553208
10.0,8,6.553995
10.0,8,6.554782
10.0,8,6.555568
10.0,8,6.55635
10.0,8,6.557129
10.0,8,6.557905
10.0,8,6.558685
10.0,8,6.559467
10.0,8,6.560243
10.0,8,6.561027
10.0,8,6.561811
10.0,8,6.562594
10.0,8,6.563372
10.0,8,6.564153
10.0,8,6.564931
10.0,8,6.565711
10.0,8,6.566492
10.0,8,6.56728
10.0,8,6.568063
10.0,8,6.568846
10.0,8,6.569628
10.0,8,6.570407
10.0,8,6.571186
10.0,8,6.571971
10.0,8,6.572753
10.0,8,6.573538
10.0,8,6.574319
10.0,8,6.575103
10.0,8,6.57589
10.0,8,6.576671
10.0,8,6.577456
10.0,8,6.578238
10.0,8,6.579022
10.0,8,6.5798
10.0,8,6.580585
10.0,8,6.581365
10.0,8,6.582143
10.0,8,6.582927
10.0,8,6.583711
10.0,8,6.584493
10.0,8,6.585273
10.0,8,6.586059
10.0,8,6.586837
10.0,8,6.587618
10.0,8,6.588401
10.0,8,6.589183
10.0,8,6.589964
10.0,8,6.590747
10.0,8,6.591531
10.0,8,6.592315
10.0,8,6.593094
10.0,8,6.593872
10.0,8,6.594656
10.0,8,6.595438
10.0,8,6.596219
10.0,8,6.597
10.0,8,6.597775
10.0,8,6.598554
10.0,8,6.599339
10.0,8,6.600121
10.0,8,6.600908
10.0,8,6.601692
10.0,8,6.60248
10.0,8,6.603257
10.0,8,6.604036
10.0,8,6.604812
10.0,8,6.60559
10.0,8,6.606369
10.0,8,6.607154
10.0,8,6.607937
10.0,8,6.608715
10.0,8,6.609489
10.0,8,6.61028
10.0,8,6.61106
10.0,8,6.611841
10.0,8,6.612629
10.0,8,6.613412
10.0,8,6.614193
10.0,8,6.614975
10.0,8,6.615757
10.0,8,6.616534
10.0,8,6.617315
10.0,8,6.618096
10.0,8,6.618879
10.0,8,6.619658
10.0,8,6.620438
10.0,8,6.62122
10.0,8,6.622003
10.0,8,6.622787
10.0,8,6.623565
10.0,8,6.624346
10.0,8,6.625126
10.0,8,6.625906
10.0,8,6.626686
10.0,8,6.627465
10.0,8,6.628245
10.0,8,6.629026
10.0,8,6.629802
10.0,8,6.630585
10.0,8,6.631364
10.0,8,6.632143
10.0,8,6.632926
10.0,8,6.633702
10.0,8,6.634485
10.0,8,6.635265
10.0,8,6.636043
10.0,8,6.636821
10.0,8,6.6376
10.0,8,6.638382
10.0,8,6.63916
10.0,8,6.639939
10.0,8,6.64073
10.0,8,6.641513
10.0,8,6.642293
10.0,8,6.643083
10.0,8,6.643869
10.0,8,6.644649
10.0,8,6.645424
10.0,10,6.646396
10.0,8,6.647177
10.0,8,6.647955
10.0,8,6.648742
10.0,8,6.649528
10.0,8,6.650307
10.0,8,6.890234
10.0,8,6.891103
10.0,8,6.891925
10.0,8,6.892744
10.0,8,6.893604
10.0,8,6.894423
10.0,8,6.895228
10.0,8,6.896029
10.0,8,6.896836
10.0,8,6.897649
10.0,8,6.898462
10.0,8,6.899275
10.0,8,6.900087
10.0,8,6.900889
10.0,8,6.901692
10.0,8,6.902491
10.0,8,6.903296
10.0,8,6.904096
10.0,8,6.904902
10.0,8,6.905714
10.0,8,6.906524
10.0,8,6.907326
10.0,8,6.908129
10.0,8,6.908929
10.0,8,6.909724
10.0,8,6.910516
10.0,8,6.91131
10.0,8,6.912108
10.0,8,6.912908
10.0,8,6.913704
10.0,8,6.914498
10.0,8,6.915295
10.0,10,6.916283
10.0,8,6.917079
10.0,8,6.91788
10.0,8,6.918676
10.0,8,6.919475
10.0,8,6.920266
10.0,8,6.92106
10.0,8,6.921854
10.0,8,6.922652
10.0,8,6.923459
10.0,8,6.924259
10.0,8,6.925055
10.0,8,6.925853
10.0,8,6.926648
10.0,8,6.927439
10.0,8,6.92824
10.0,8,6.929059
10.0,8,6.929862
10.0,8,6.930658
10.0,8,6.931503
10.0,8,6.932308
10.0,8,6.93311
10.0,8,6.933909
10.0,8,6.934707
10.0,8,6.935502
10.0,8,6.936299
10.0,8,6.937093
10.0,8,6.937884
10.0,8,6.938679
10.0,8,6.939477
10.0,8,6.940276
10.0,8,6.941074
10.0,8,6.941871
10.0,8,6.942663
10.0,8,6.943457
10.0,8,6.944257
10.0,8,6.945048
10.0,8,6.945847
10.0,8,6.946642
10.0,8,6.947437
10.0,8,6.948226
10.0,8,6.949019
10.0,8,6.949813
10.0,8,6.950609
10.0,8,6.951411
10.0,8,6.952213
10.0,8,6.953008
10.0,8,6.953802
10.0,8,6.954594
10.0,8,6.955386
10.0,8,6.956183
10.0,8,6.95698
10.0,8,6.957779
10.0,8,6.95858
10.0,8,6.959374
10.0,8,6.960171
10.0,8,6.960968
10.0,8,6.961766
10.0,8,6.962562
10.0,8,6.963361
10.0,8,6.964154
10.0,8,6.964946
10.0,8,6.965739
10.0,8,6.966536
10.0,8,6.96733
10.0,8,6.968123
10.0,8,6.968917
10.0,8,6.969714
10.0,8,6.97051
10.0,8,6.971306
10.0,8,6.972099
10.0,8,6.972903
10.0,8,6.973695
10.0,8,6.974486
10.0,8,6.975281
10.0,8,6.976072
10.0,8,6.976865
10.0,8,6.977663
10.0,8,6.978461
10.0,8,6.979305
10.0,8,6.980103
10.0,8,6.980899
10.0,8,6.981725
10.0,8,6.982528
10.0,8,6.983328
10.0,8,6.984126
10.0,8,6.984919
10.0,8,6.985713
10.0,8,6.986505
10.0,8,6.987298
10.0,8,6.988088
10.0,8,6.988881
10.0,8,6.989672
10.0,8,6.990465
10.0,8,6.991255
10.0,8,6.992046
10.0,8,6.99284
10.0,8,6.993631
10.0,8,6.994421
10.0,8,6.995207
10.0,8,6.995993
10.0,8,6.99678
10.0,8,6.997573
10.0,8,6.998364
10.0,8,6.999161
10.0,8,6.999956
10.0,8,7.000748
10.0,8,7.001536
10.0,8,7.002327
10.0,8,7.003114
10.0,8,7.0039
10.0,8,7.004708
10.0,8,7.005499
10.0,8,7.00629
10.0,8,7.007086
10.0,8,7.007879
10.0,8,7.008673
10.0,8,7.009463
10.0,8,7.010251
10.0,8,7.011043
10.0,8,7.011842
10.0,8,7.012634
10.0,8,7.013433
10.0,8,7.014225
10.0,8,7.015014
10.0,8,7.015804
10.0,8,7.016596
10.0,8,7.017387
10.0,8,7.018183
10.0,8,7.018982
10.0,8,7.019773
10.0,8,7.020564
10.0,8,7.021358
10.0,8,7.022151
10.0,8,7.022944
10.0,8,7.023736
10.0,8,7.024551
10.0,8,7.025349
10.0,8,7.02614
10.0,8,7.026938
10.0,8,7.027748
10.0,8,7.028589
10.0,8,7.029394
10.0,8,7.030195
10.0,8,7.030992
10.0,8,7.03179
10.0,8,7.032585
10.0,8,7.033383
10.0,8,7.03418
10.0,8,7.034974
10.0,8,7.035767
10.0,8,7.03656
10.0,8,7.037353
10.0,8,7.038144
10.0,8,7.038943
10.0,8,7.039743
10.0,8,7.040537
10.0,8,7.041332
10.0,8,7.042129
10.0,8,7.043005
10.0,8,7.043805
10.0,8,7.044599
10.0,8,7.045407
10.0,8,7.046205
10.0,8,7.046997
10.0,8,7.047788
10.0,8,7.048578
10.0,8,7.049383
10.0,8,7.050182
10.0,8,7.050973
10.0,8,7.051768
10.0,8,7.052562
10.0,8,7.053356
10.0,8,7.054212
10.0,8,7.055017
10.0,8,7.055806
10.0,8,7.0566
10.0,8,7.057442
10.0,8,7.058241
10.0,8,7.059037
10.0,8,7.059836
10.0,8,7.060632
10.0,8,7.06143
10.0,8,7.062228
10.0,8,7.063029
10.0,8,7.063823
10.0,8,7.064615
10.0,8,7.065406
10.0,8,7.0662
10.0,8,7.067003
10.0,8,7.067797
10.0,8,7.068589
10.0,8,7.069379
10.0,8,7.070173
10.0,8,7.070965
10.0,8,7.071757
10.0,8,7.072545
10.0,8,7.073338
10.0,8,7.074126
10.0,8,7.07491
10.0,8,7.075694
10.0,8,7.076481
10.0,8,7.077265
10.0,8,7.078056
10.0,8,7.078847
10.0,8,7.07964
10.0,8,7.080432
10.0,8,7.081226
10.0,8,7.082013
10.0,8,7.082797
10.0,8,7.083586
10.0,8,7.084374
10.0,8,7.085164
10.0,8,7.085952
10.0,8,7.086742
10.0,8,7.087529
10.0,8,7.088319
10.0,8,7.08911
10.0,8,7.089904
10.0,8,7.090694
10.0,8,7.091485
10.0,8,7.092278
10.0,8,7.093069
10.0,8,7.093855
10.0,8,7.333575
10.0,8,7.334405
10.0,8,7.335212
10.0,8,7.33601
10.0,8,7.336808
10.0,8,7.337605
10.0,8,7.338394
10.0,8,7.33918
10.0,8,7.339977
10.0,8,7.34076
10.0,8,7.341546
10.0,8,7.342335
10.0,8,7.343127
10.0,8,7.343915
10.0,8,7.344696
10.0,8,7.345477
10.0,8,7.346258
10.0,8,7.347045
10.0,8,7.347828
10.0,8,7.348608
10.0,8,7.34939
10.0,8,7.350171
10.0,8,7.350948
10.0,8,7.351723
10.0,8,7.352505
10.0,8,7.35329
10.0,8,7.354075
10.0,8,7.354857
10.0,8,7.355636
10.0,8,7.356424
10.0,8,7.357203
10.0,8,7.357979
10.0,8,7.358756
10.0,8,7.359534
10.0,8,7.360317
10.0,8,7.361093
10.0,8,7.361872
10.0,8,7.362652
10.0,8,7.363427
10.0,8,7.364203
10.0,8,7.364977
10.0,8,7.365761
10.0,8,7.366536
10.0,8,7.367314
10.0,8,7.368088
10.0,8,7.368907
10.0,8,7.369686
10.0,8,7.370463
10.0,8,7.37124
10.0,8,7.372024
10.0,8,7.372807
10.0,8,7.373598
10.0,8,7.374376
10.0,8,7.375154
10.0,8,7.375936
10.0,8,7.376719
10.0,8,7.3775
10.0,8,7.378281
10.0,8,7.379064
10.0,8,7.379849
10.0,8,7.380623
10.0,8,7.381402
10.0,8,7.382185
10.0,8,7.382965
10.0,8,7.383747
10.0,8,7.384526
10.0,8,7.385309
10.0,8,7.386088
10.0,8,7.38687
10.0,8,7.387646
10.0,8,7.38843
10.0,8,7.389206
10.0,8,7.389989
10.0,8,7.39076
10.0,8,7.391539
10.0,8,7.392325
10.0,8,7.393106
10.0,8,7.393881
10.0,8,7.394654
10.0,8,7.39543
10.0,8,7.396213
10.0,8,7.39699
10.0,8,7.397765
10.0,8,7.398547
10.0,8,7.399325
10.0,8,7.400102
10.0,8,7.400881
10.0,8,7.401659
10.0,8,7.402441
10.0,8,7.403226
10.0,8,7.404001
10.0,8,7.404777
10.0,8,7.405575
10.0,8,7.406364
10.0,8,7.407136
10.0,8,7.407914
10.0,8,7.408689
10.0,8,7.40947
10.0,8,7.410248
10.0,8,7.41103
10.0,8,7.411811
10.0,8,7.412593
10.0,8,7.413372
10.0,8,7.414158
10.0,8,7.414934
10.0,8,7.415711
10.0,8,7.416492
10.0,8,7.417263
10.0,8,7.418043
10.0,8,7.41882
10.0,8,7.419597
10.0,8,7.420373
10.0,8,7.42115
10.0,8,7.421927
10.0,8,7.422703
10.0,8,7.423496
10.0,8,7.424276
10.0,8,7.425047
10.0,8,7.425823
10.0,8,7.426601
10.0,8,7.427377
10.0,8,7.428152
10.0,8,7.428927
10.0,8,7.429707
10.0,8,7.430485
10.0,8,7.431264
10.0,8,7.432042
10.0,8,7.432819
10.0,8,7.433589
10.0,8,7.43436
10.0,8,7.435136
10.0,8,7.435911
10.0,8,7.43669
10.0,8,7.437461
10.0,8,7.438243
10.0,8,7.439016
10.0,8,7.439791
10.0,8,7.440566
10.0,8,7.44134
10.0,8,7.442117
10.0,8,7.442896
10.0,8,7.443673
10.0,8,7.44445
10.0,8,7.445225
10.0,8,7.446001
10.0,8,7.446778
10.0,8,7.447555
10.0,8,7.448329
10.0,8,7.449103
10.0,8,7.449881
10.0,8,7.450651
10.0,8,7.451422
10.0,8,7.452201
10.0,8,7.45298
10.0,8,7.45376
10.0,8,7.454532
10.0,8,7.455302
10.0,8,7.456071
10.0,8,7.456849
10.0,8,7.457619
10.0,8,7.4584
10.0,8,7.459177
10.0,8,7.459949
10.0,8,7.460727
10.0,8,7.461502
10.0,8,7.462276
10.0,8,7.463059
10.0,8,7.463833
10.0,8,7.464607
10.0,8,7.46538
10.0,8,7.466157
10.0,8,7.466933
10.0,8,7.467708
10.0,8,7.468485
10.0,8,7.469263
10.0,8,7.470042
10.0,8,7.470817
10.0,8,7.471588
10.0,8,7.472362
10.0,8,7.473142
10.0,8,7.473916
10.0,8,7.474692
10.0,8,7.475463
10.0,8,7.476244
10.0,8,7.477019
10.0,8,7.477796
10.0,8,7.47857
10.0,8,7.479343
10.0,8,7.480116
10.0,8,7.480892
10.0,8,7.481663
10.0,8,7.482438
10.0,8,7.483209
10.0,8,7.483984
10.0,8,7.484755
10.0,8,7.485522
10.0,8,7.486296
10.0,8,7.487066
10.0,8,7.487843
10.0,8,7.488622
10.0,8,7.489398
10.0,8,7.490175
10.0,8,7.490953
10.0,8,7.491733
10.0,8,7.492511
10.0,8,7.493293
10.0,8,7.494073
10.0,8,7.494849
10.0,8,7.495625
10.0,8,7.496398
10.0,8,7.497173
10.0,8,7.497949
10.0,8,7.498729
10.0,8,7.499504
10.0,8,7.500284
10.0,8,7.501056
10.0,8,7.50183
10.0,8,7.502604
10.0,8,7.503382
10.0,8,7.504164
10.0,8,7.504943
10.0,8,7.505721
10.0,8,7.506497
10.0,8,7.507272
10.0,8,7.508047
10.0,8,7.508828
10.0,8,7.509611
10.0,8,7.510389
10.0,8,7.511166
10.0,8,7.511939
10.0,8,7.512713
10.0,8,7.513491
10.0,8,7.514271
10.0,8,7.515047
10.0,8,7.515826
10.0,8,7.516602
10.0,8,7.517387
10.0,8,7.518164
10.0,8,7.518937
10.0,8,7.519716
10.0,8,7.520491
10.0,8,7.521271
10.0,8,7.522051
10.0,8,7.522825
10.0,8,7.523604
10.0,8,7.52438
10.0,8,7.525159
10.0,8,7.525935
10.0,8,7.526716
10.0,8,7.527494
10.0,8,7.528277
10.0,8,7.529053
10.0,8,7.529826
10.0,8,7.530604
10.0,8,7.531401
10.0,8,7.532181
10.0,8,7.772132
10.0,8,7.772979
10.0,8,7.773794
10.0,8,7.774594
10.0,8,7.775389
10.0,8,7.776179
10.0,8,7.776972
10.0,8,7.777764
10.0,8,7.778558
10.0,8,7.779343
10.0,8,7.780135
10.0,8,7.780926
10.0,8,7.781716
10.0,8,7.782501
10.0,8,7.783289
10.0,8,7.784074
10.0,8,7.784859
10.0,8,7.785644
10.0,8,7.786431
10.0,8,7.787215
10.0,8,7.787998
10.0,8,7.788779
10.0,8,7.78956
10.0,8,7.790355
10.0,8,7.791145
10.0,8,7.791929
10.0,8,7.79271
10.0,8,7.793494
10.0,8,7.794281
10.0,8,7.795065
10.0,8,7.795849
10.0,8,7.796638
10.0,8,7.797424
10.0,8,7.798207
10.0,8,7.798987
10.0,8,7.799771
10.0,8,7.800552
10.0,8,7.801332
10.0,8,7.802113
10.0,8,7.802897
10.0,8,7.803677
10.0,8,7.804467
10.0,8,7.805247
10.0,8,7.806025
10.0,8,7.80681
10.0,8,7.807607
10.0,8,7.808385
10.0,8,7.809168
10.0,8,7.809948
10.0,8,7.81073
10.0,8,7.81151
10.0,8,7.812293
10.0,8,7.813077
10.0,8,7.813858
10.0,8,7.814635
10.0,8,7.815418
10.0,8,7.816209
10.0,8,7.816994
10.0,8,7.817773
10.0,8,7.818553
10.0,8,7.819329
10.0,8,7.82011
10.0,8,7.820894
10.0,8,7.821692
10.0,8,7.822474
10.0,8,7.823266
10.0,8,7.824046
10.0,8,7.824829
10.0,8,7.825612
10.0,8,7.826393
10.0,8,7.827169
10.0,8,7.827948
10.0,8,7.828727
10.0,8,7.829505
10.0,8,7.830287
10.0,8,7.831078
10.0,8,7.83186
10.0,8,7.832642
10.0,8,7.83342
10.0,8,7.834193
10.0,8,7.834969
10.0,8,7.835744
10.0,8,7.836521
10.0,8,7.837301
10.0,8,7.838085
10.0,8,7.838864
10.0,8,7.839654
10.0,8,7.840436
10.0,8,7.841224
10.0,8,7.842003
10.0,8,7.842783
10.0,8,7.84356
10.0,8,7.844336
10.0,8,7.845117
10.0,8,7.845895
10.0,8,7.84667
10.0,8,7.847443
10.0,8,7.848224
10.0,8,7.848999
10.0,8,7.849773
10.0,8,7.850545
10.0,8,7.851329
10.0,8,7.852109
10.0,8,7.852931
10.0,8,7.853714
10.0,8,7.854503
10.0,8,7.855286
10.0,8,7.856065
10.0,8,7.856857
10.0,8,7.857633
10.0,8,7.858423
10.0,8,7.859199
10.0,8,7.859985
10.0,8,7.860767
10.0,8,7.861548
10.0,8,7.862338
10.0,8,7.863121
10.0,8,7.863897
10.0,8,7.86468
10.0,8,7.865464
10.0,8,7.866243
10.0,8,7.867027
10.0,8,7.867812
10.0,8,7.868594
10.0,8,7.869378
10.0,8,7.870167
10.0,8,7.870949
10.0,8,7.871731
10.0,8,7.872517
10.0,8,7.873308
10.0,8,7.874092
10.0,8,7.874875
10.0,8,7.875653
10.0,8,7.876435
10.0,8,7.877216
10.0,8,7.877995
10.0,8,7.878773
10.0,8,7.879558
10.0,8,7.880337
10.0,8,7.881119
10.0,8,7.881899
10.0,8,7.882683
10.0,8,7.883462
10.0,8,7.884239
10.0,8,7.88502
10.0,8,7.885798
10.0,8,7.88658
10.0,8,7.887362
10.0,8,7.888144
10.0,8,7.888925
10.0,8,7.889751
10.0,8,7.890531
10.0,8,7.891307
10.0,8,7.892085
10.0,8,7.892866
10.0,8,7.893642
10.0,8,7.894428
10.0,8,7.895209
10.0,8,7.895983
10.0,8,7.896764
10.0,8,7.897538
10.0,8,7.898317
10.0,8,7.899093
10.0,8,7.899876
10.0,8,7.900659
10.0,8,7.901453
10.0,8,7.902237
10.0,8,7.903015
10.0,8,7.903796
10.0,8,7.904575
10.0,8,7.90536
10.0,8,7.906141
10.0,8,7.906926
10.0,8,7.907704
10.0,8,7.908486
10.0,8,7.909272
10.0,8,7.910052
10.0,8,7.910829
10.0,8,7.911614
10.0,8,7.912405
10.0,8,7.913187
10.0,8,7.913967
10.0,8,7.914753
10.0,8,7.915525
10.0,8,7.9163
10.0,8,7.917081
10.0,8,7.91786
10.0,8,7.918646
10.0,8,7.919433
10.0,8,7.920217
10.0,8,7.921
10.0,8,7.921782
10.0,8,7.92256
10.0,8,7.923348
10.0,8,7.924122
10.0,8,7.9249
10.0,8,7.925686
10.0,8,7.92646
10.0,8,7.92724
10.0,8,7.928033
10.0,8,7.92882
10.0,8,7.929602
10.0,8,7.930378
10.0,8,7.931154
10.0,8,7.931928
10.0,8,7.932707
10.0,8,7.933487
10.0,8,7.934277
10.0,8,7.935051
10.0,8,7.935828
10.0,8,7.9366
10.0,8,7.937383
10.0,8,7.938157
10.0,8,7.938935
10.0,8,7.93971
10.0,8,7.940489
10.0,8,7.941264
10.0,8,7.942039
10.0,8,7.942812
10.0,8,7.943589
10.0,8,7.944369
10.0,8,7.945141
10.0,8,7.945916
10.0,8,7.946693
10.0,8,7.947468
10.0,8,7.94825
10.0,8,7.949028
10.0,8,7.949803
10.0,8,7.950578
10.0,8,7.95135
10.0,8,7.952128
10.0,8,7.952903
10.0,8,7.953677
10.0,8,7.954459
10.0,8,7.95524
10.0,8,7.956018
10.0,8,7.956791
10.0,8,7.957566
10.0,8,7.958349
10.0,8,7.959128
10.0,8,7.959908
10.0,8,7.960685
10.0,8,7.961457
10.0,8,7.962238
10.0,8,7.963018
10.0,8,7.963799
10.0,8,7.964576
10.0,8,7.965351
10.0,8,7.966122
10.0,8,7.966903
10.0,8,7.967679
10.0,8,7.968456
10.0,8,7.969235
10.0,8,7.970013
10.0,8,7.970792
10.0,8,7.971563
10.0,8,8.211278
10.0,8,8.212125
10.0,8,8.212941
10.0,8,8.213756
10.0,8,8.214557
10.0,8,8.215352
10.0,8,8.216139
10.0,8,8.216932
10.0,8,8.21772
10.0,8,8.218528
10.0,8,8.21931
10.0,8,8.220096
10.0,8,8.220878
10.0,8,8.221667
10.0,8,8.222449
10.0,8,8.223253
10.0,8,8.22404
10.0,8,8.224822
10.0,8,8.225607
10.0,8,8.226389
10.0,8,8.227176
10.0,8,8.228009
10.0,8,8.228804
10.0,8,8.229588
10.0,8,8.230375
10.0,8,8.231156
10.0,8,8.231941
10.0,8,8.232726
10.0,8,8.23351
10.0,8,8.234295
10.0,8,8.235083
10.0,8,8.235875
10.0,8,8.236662
10.0,8,8.237453
10.0,8,8.238235
10.0,8,8.23902
10.0,8,8.239809
10.0,8,8.2406
10.0,8,8.241383
10.0,8,8.242166
10.0,8,8.242948
10.0,8,8.243736
10.0,8,8.244518
10.0,8,8.245302
10.0,8,8.246085
10.0,8,8.246867
10.0,8,8.247646
10.0,8,8.248431
10.0,8,8.249215
10.0,8,8.249999
10.0,8,8.25078
10.0,8,8.25156
10.0,8,8.252347
10.0,8,8.253126
10.0,8,8.253912
10.0,8,8.254693
10.0,8,8.255472
10.0,8,8.256267
10.0,8,8.257044
10.0,8,8.25783
10.0,8,8.258607
10.0,8,8.259393
10.0,8,8.260175
10.0,8,8.26096
10.0,8,8.261743
10.0,8,8.262528
10.0,8,8.263307
10.0,8,8.264084
10.0,8,8.26486
10.0,8,8.265642
10.0,8,8.266422
10.0,8,8.267205
10.0,8,8.26798
10.0,8,8.268757
10.0,8,8.269535
10.0,8,8.270314
10.0,8,8.271093
10.0,8,8.271875
10.0,8,8.272657
10.0,8,8.273446
10.0,8,8.274221
10.0,8,8.275003
10.0,8,8.275784
10.0,8,8.276562
10.0,8,8.277341
10.0,8,8.278116
10.0,8,8.278902
10.0,8,8.279678
10.0,8,8.280459
10.0,8,8.281236
10.0,8,8.282012
10.0,8,8.28279
10.0,8,8.283572
10.0,8,8.28435
10.0,8,8.285128
10.0,8,8.285908
10.0,8,8.286688
10.0,8,8.287462
10.0,8,8.288239
10.0,8,8.289019
10.0,8,8.289809
10.0,8,8.290586
10.0,8,8.29137
10.0,8,8.292149
10.0,8,8.292931
10.0,8,8.293712
10.0,8,8.294492
10.0,8,8.295273
10.0,8,8.296049
10.0,8,8.296824
10.0,8,8.2976
10.0,8,8.298378
10.0,8,8.299155
10.0,8,8.299931
10.0,8,8.300709
10.0,8,8.301485
10.0,8,8.302264
10.0,8,8.30304
10.0,8,8.303849
10.0,8,8.304641
10.0,8,8.305433
10.0,8,8.306209
10.0,8,8.306995
10.0,8,8.307769
10.0,8,8.308547
10.0,8,8.309324
10.0,8,8.310112
10.0,8,8.31089
10.0,8,8.31167
10.0,8,8.312444
10.0,8,8.313221
10.0,8,8.314
10.0,8,8.31478
10.0,8,8.315559
10.0,8,8.316333
10.0,8,8.317106
10.0,8,8.317884
10.0,8,8.31866
10.0,8,8.319434
10.0,8,8.320209
10.0,8,8.320987
10.0,8,8.321762
10.0,8,8.32254
10.0,8,8.323322
10.0,8,8.324097
10.0,8,8.324875
10.0,8,8.325649
10.0,8,8.326426
10.0,8,8.327197
10.0,8,8.327972
10.0,8,8.328749
10.0,8,8.32952
10.0,8,8.330296
10.0,8,8.331072
10.0,8,8.331851
10.0,8,8.332628
10.0,8,8.333405
10.0,8,8.334177
10.0,8,8.334954
10.0,8,8.335727
10.0,8,8.336511
10.0,8,8.337286
10.0,8,8.338066
10.0,8,8.33884
10.0,8,8.339615
10.0,8,8.340395
10.0,8,8.341171
10.0,8,8.341947
10.0,8,8.342727
10.0,8,8.343506
10.0,8,8.344284
10.0,8,8.345062
10.0,8,8.345837
10.0,8,8.346615
10.0,8,8.347395
10.0,8,8.348168
10.0,8,8.348948
10.0,8,8.349725
10.0,8,8.350499
10.0,8,8.351279
10.0,8,8.352056
10.0,8,8.352835
10.0,8,8.353611
10.0,8,8.354388
10.0,8,8.355163
10.0,8,8.355937
10.0,8,8.356723
10.0,8,8.357499
10.0,8,8.358273
10.0,8,8.35905
10.0,8,8.359823
10.0,8,8.360598
10.0,8,8.361374
10.0,8,8.362148
10.0,8,8.362927
10.0,8,8.363705
10.0,8,8.364477
10.0,8,8.365248
10.0,8,8.366026
10.0,8,8.366801
10.0,8,8.367578
10.0,8,8.368357
10.0,8,8.36914
10.0,8,8.369914
10.0,8,8.370689
10.0,8,8.371463
10.0,8,8.372239
10.0,8,8.37302
10.0,8,8.373791
10.0,8,8.37457
10.0,8,8.37535
10.0,8,8.376128
10.0,8,8.376906
10.0,8,8.377681
10.0,8,8.378458
10.0,8,8.379234
10.0,8,8.38001
10.0,8,8.380787
10.0,8,8.381565
10.0,8,8.382345
10.0,8,8.383117
10.0,8,8.383889
10.0,8,8.384664
10.0,8,8.385441
10.0,8,8.386215
10.0,8,8.386989
10.0,8,8.387767
10.0,8,8.388544
10.0,8,8.389319
10.0,8,8.390106
10.0,8,8.390878
10.0,8,8.391652
10.0,8,8.392429
10.0,8,8.393203
10.0,8,8.39398
10.0,8,8.39475
10.0,8,8.395529
10.0,8,8.396305
10.0,8,8.397085
10.0,8,8.397862
10.0,8,8.398642
10.0,8,8.399416
10.0,8,8.400187
10.0,8,8.400956
10.0,8,8.40173
10.0,8,8.402502
10.0,8,8.403278
10.0,8,8.404055
10.0,8,8.404832
10.0,8,8.405606
10.0,8,8.406386
10.0,8,8.407166
10.0,8,8.407944
10.0,8,8.408721
10.0,8,8.409496
10.0,8,8.410273
10.0,8,8.649267
10.0,8,8.650094
10.0,8,8.650892
10.0,8,8.651688
10.0,8,8.652479
10.0,8,8.653265
10.0,8,8.654053
