#{"t_start": 1784097344.4414651, "env_id": "None"}
r,l,t
7.2,8,5.570078
7.2,8,5.570864
7.2,8,5.571661
7.2,8,5.572542
7.2,8,5.573384
7.2,8,5.574189
7.2,8,5.574992
7.2,8,5.575789
7.2,8,5.576582
7.2,8,5.577368
7.2,8,5.82505
7.2,8,5.825928
7.2,8,5.826749
7.2,8,5.827551
7.2,8,5.828359
7.2,8,5.829153
7.2,8,5.829947
7.2,8,5.830764
7.2,8,5.83156
7.2,8,5.832353
7.2,8,5.833143
7.2,8,5.833933
7.2,8,5.834749
7.2,8,5.835536
7.2,8,5.836319
7.2,8,5.837103
7.2,8,5.83789
7.2,8,5.838676
7.2,8,5.839592
7.2,8,5.840437
7.2,8,5.841256
7.2,8,5.84208
7.2,8,5.842882
7.2,8,5.843676
7.2,8,5.844467
7.2,8,5.845262
7.2,8,5.846054
7.2,8,5.846862
7.2,8,5.847665
7.2,8,5.84846
7.2,8,5.84925
7.2,8,5.850057
7.2,8,5.850846
7.2,8,5.851634
7.2,8,5.852417
7.2,8,5.853199
7.2,8,5.853987
7.2,8,5.854763
7.2,8,5.855543
7.2,8,5.856377
7.2,8,5.857189
7.2,8,5.857978
7.2,8,5.85877
7.2,8,5.859547
7.2,8,5.860333
7.2,8,5.86111
7.2,8,5.861888
7.2,8,5.862673
7.2,8,5.863455
7.2,8,5.864281
7.2,8,5.865343
7.2,8,5.866415
7.2,8,5.867302
7.2,8,5.868169
7.2,8,5.869014
7.2,8,5.869852
7.2,8,5.870681
7.2,8,5.871518
7.2,8,5.872386
7.2,8,5.873225
7.2,8,5.874124
7.2,8,5.87493
7.2,8,5.875727
7.2,8,5.876519
7.2,8,5.877307
7.2,8,5.878094
7.2,8,5.878882
7.2,8,5.879668
7.2,8,5.88047
7.2,8,5.881269
7.2,8,5.882074
7.2,8,5.882879
7.2,8,5.883669
7.2,8,5.884458
7.2,8,5.885241
7.2,8,5.886026
7.2,8,5.886812
7.2,8,5.887592
7.2,8,5.888379
7.2,8,5.889245
7.2,8,5.890057
7.2,8,5.890842
7.2,8,5.891623
7.2,8,5.892403
7.2,8,5.893184
7.2,8,5.893963
7.2,8,5.894745
7.2,8,5.89553
7.2,8,5.896316
7.2,8,5.897116
7.2,8,5.897915
7.2,8,5.898696
7.2,8,5.899477
7.2,8,5.900258
7.2,8,5.901034
7.2,8,5.901815
7.2,8,5.902597
7.2,8,5.903376
7.2,8,5.904151
7.2,8,5.90493
7.2,8,5.905782
7.2,8,5.906687
7.2,8,5.907514
7.2,8,5.908308
7.2,8,5.909093
7.2,8,5.909877
7.2,8,5.910662
7.2,8,5.911446
7.2,8,5.912227
7.2,8,5.913012
7.2,8,5.9138
7.2,8,5.914575
7.2,8,5.915352
7.2,8,5.916134
7.2,8,5.916926
7.2,8,5.917703
7.2,8,5.918478
7.2,8,5.919257
7.2,8,5.920034
7.2,8,5.920812
7.2,8,5.921596
7.2,8,5.922397
7.2,8,5.923281
7.2,8,5.924095
7.2,8,5.924884
7.2,8,5.925668
7.2,8,5.926456
7.2,8,5.927239
7.2,8,5.928018
7.2,8,5.928799
7.2,8,5.92959
7.2,8,5.930385
7.2,8,5.931158
7.2,8,5.931941
7.2,8,5.932725
7.2,8,5.933519
7.2,8,5.934301
7.2,8,5.935082
7.2,8,5.935861
7.2,8,5.936645
7.2,8,5.937429
7.2,8,5.93823
7.2,8,5.939019
7.2,8,5.939814
7.2,8,5.940588
7.2,8,5.941371
7.2,8,5.942149
7.2,8,5.942937
7.2,8,5.943728
7.2,8,5.94451
7.2,8,5.945296
7.2,8,5.946091
7.2,8,5.946879
7.2,8,5.947684
7.2,8,5.948463
7.2,8,5.949247
7.2,8,5.950028
7.2,8,5.950804
7.2,8,5.951586
7.2,8,5.952375
7.2,8,5.953157
7.2,8,5.953957
7.2,8,5.954738
7.2,8,5.955519
7.2,8,5.956485
7.2,8,5.957372
7.2,8,5.958216
7.2,8,5.959056
7.2,8,5.959905
7.2,8,5.960726
7.2,8,5.961568
7.2,8,5.962405
7.2,8,5.963233
7.2,8,5.964062
7.2,8,5.964888
7.2,8,5.965726
7.2,8,5.96656
7.2,8,5.967379
7.2,8,5.968216
7.2,8,5.969039
7.2,8,5.969879
7.2,8,5.970701
7.2,8,5.971523
7.2,8,5.972359
7.2,8,5.973278
7.2,8,5.974111
7.2,8,5.974911
7.2,8,5.975694
7.2,8,5.976482
7.2,8,5.977274
7.2,8,5.978071
7.2,8,5.978853
7.2,8,5.979637
7.2,8,5.980424
7.2,8,5.981209
7.2,8,5.981992
7.2,8,5.98279
7.2,8,5.983584
7.2,8,5.984369
7.2,8,5.985164
7.2,8,5.98595
7.2,8,5.986735
7.2,8,5.987518
7.2,8,5.988293
7.2,8,5.989171
7.2,8,5.990074
7.2,8,5.990912
7.2,8,5.99173
7.2,8,5.99254
7.2,8,5.993365
7.2,8,5.994169
7.2,8,5.994972
7.2,8,5.995768
7.2,8,5.996563
7.2,8,5.997386
7.2,8,5.998182
7.2,8,5.998977
7.2,8,5.99977
7.2,8,6.000563
7.2,8,6.001376
7.2,8,6.002171
7.2,8,6.002975
7.2,8,6.003769
7.2,8,6.004557
7.2,8,6.005344
7.2,8,6.006219
7.2,8,6.007018
7.2,8,6.007812
7.2,8,6.008595
7.2,8,6.009401
7.2,8,6.01018
7.2,8,6.010961
7.2,8,6.011741
7.2,8,6.012523
7.2,8,6.01331
7.2,8,6.01412
7.2,8,6.014898
7.2,8,6.015674
7.2,8,6.016456
7.2,8,6.017247
7.2,8,6.018038
7.2,8,6.018825
7.2,8,6.019611
7.2,8,6.020388
7.2,8,6.021173
7.2,8,6.021956
7.2,8,6.022824
7.2,8,6.023675
7.2,8,6.024512
7.2,8,6.025347
7.2,8,6.026193
7.2,8,6.02702
7.2,8,6.027851
7.2,8,6.028678
7.2,8,6.029498
7.2,8,6.03033
7.2,8,6.276637
6.9,10,6.277704
6.9,10,6.278708
6.6,12,6.279898
7.2,8,6.28072
7.2,8,6.281532
7.2,8,6.282325
7.2,8,6.283125
7.2,8,6.283921
7.2,8,6.284719
7.2,8,6.285521
7.2,8,6.286306
7.2,8,6.287092
7.2,8,6.287897
7.2,8,6.288689
7.2,8,6.289624
7.2,8,6.290508
6.9,10,6.291572
7.2,8,6.292422
7.2,8,6.293261
7.2,8,6.2941
6.9,10,6.295141
7.2,8,6.296001
7.2,8,6.296846
7.2,8,6.297713
7.2,8,6.298555
6.9,10,6.299595
7.2,8,6.300424
7.2,8,6.301256
7.2,8,6.302083
7.2,8,6.302913
7.2,8,6.30376
7.2,8,6.304595
7.2,8,6.305423
7.2,8,6.306283
7.2,8,6.307076
7.2,8,6.307861
7.2,8,6.30865
7.2,8,6.309434
7.2,8,6.310217
6.9,10,6.311195
7.2,8,6.311992
7.2,8,6.312771
7.2,8,6.313565
7.2,8,6.314359
7.2,8,6.315139
6.9,10,6.316116
7.2,8,6.316903
6.9,10,6.317879
7.2,8,6.318659
7.2,8,6.319465
7.2,8,6.320255
7.2,8,6.321033
6.3,14,6.32241
6.9,10,6.32339
7.2,8,6.324171
7.2,8,6.324957
7.2,8,6.325741
6.9,10,6.326714
6.9,10,6.327704
7.2,8,6.32849
7.2,8,6.329268
7.2,8,6.330056
7.2,8,6.330852
6.9,10,6.33182
7.2,8,6.332602
6.9,10,6.333582
7.2,8,6.334361
6.9,10,6.33535
7.2,8,6.336145
7.2,8,6.336931
6.3,14,6.338282
7.2,8,6.339144
7.2,8,6.340039
7.2,8,6.340881
7.2,8,6.341702
7.2,8,6.342511
6.6,12,6.343719
6.9,10,6.344713
6.9,10,6.345706
7.2,8,6.346504
7.2,8,6.347317
6.9,10,6.348306
6.9,10,6.3493
7.2,8,6.350098
7.2,8,6.350893
7.2,8,6.351697
6.9,10,6.352682
7.2,8,6.353477
7.2,8,6.35427
7.2,8,6.355065
7.2,8,6.355867
7.2,8,6.356658
7.2,8,6.35745
7.2,8,6.358242
7.2,8,6.359046
6.9,10,6.360048
7.2,8,6.360837
7.2,8,6.361629
7.2,8,6.36243
7.2,8,6.363221
6.9,10,6.364213
7.2,8,6.365004
7.2,8,6.365792
7.2,8,6.36658
6.9,10,6.36758
7.2,8,6.368367
7.2,8,6.369159
7.2,8,6.369965
7.2,8,6.370758
7.2,8,6.371553
7.2,8,6.372348
7.2,8,6.373132
6.9,10,6.37411
7.2,8,6.374897
7.2,8,6.375699
7.2,8,6.376486
7.2,8,6.377277
7.2,8,6.378066
6.9,10,6.379051
6.9,10,6.380035
6.3,14,6.381409
7.2,8,6.382191
7.2,8,6.382982
7.2,8,6.383781
7.2,8,6.384569
7.2,8,6.385352
7.2,8,6.386142
7.2,8,6.386932
6.9,10,6.387913
7.2,8,6.388702
7.2,8,6.389506
7.2,8,6.390294
7.2,8,6.391079
7.2,8,6.391866
6.9,10,6.392848
6.6,12,6.394016
7.2,8,6.394805
7.2,8,6.395593
6.9,10,6.396574
7.2,8,6.397386
7.2,8,6.398175
7.2,8,6.398958
7.2,8,6.399755
7.2,8,6.400542
7.2,8,6.401364
7.2,8,6.40217
7.2,8,6.402972
6.9,10,6.403957
6.9,10,6.40494
7.2,8,6.405737
6.9,10,6.40672
7.2,8,6.407517
7.2,8,6.408307
7.2,8,6.409099
6.9,10,6.410081
7.2,8,6.410866
7.2,8,6.411654
7.2,8,6.412447
7.2,8,6.413232
7.2,8,6.414156
7.2,8,6.41506
6.9,10,6.416104
7.2,8,6.416924
6.9,10,6.417932
7.2,8,6.418737
7.2,8,6.419555
7.2,8,6.420357
7.2,8,6.421177
7.2,8,6.421985
7.2,8,6.422908
7.2,8,6.423741
7.2,8,6.424566
7.2,8,6.425448
7.2,8,6.426263
7.2,8,6.427082
7.2,8,6.427908
6.9,10,6.428914
7.2,8,6.429918
7.2,8,6.430981
7.2,8,6.43184
7.2,8,6.432685
7.2,8,6.433498
6.9,10,6.434605
7.2,8,6.435457
7.2,8,6.436335
7.2,8,6.437239
7.2,8,6.438272
6.9,10,6.43947
7.2,8,6.440409
7.2,8,6.441954
7.2,8,6.442981
7.2,8,6.443838
7.2,8,6.44593
6.9,10,6.447882
7.2,8,6.449278
7.2,8,6.450245
7.2,8,6.451158
6.6,12,6.452474
6.9,10,6.453553
7.2,8,6.454415
7.2,8,6.455277
7.2,8,6.45615
7.2,8,6.457023
7.2,8,6.4579
7.2,8,6.45883
7.2,8,6.459807
7.2,8,6.461303
7.2,8,6.463187
7.2,8,6.4662
7.2,8,6.495606
7.2,8,6.49672
7.2,8,6.497885
7.2,8,6.502598
6.9,10,6.505407
7.2,8,6.506667
6.6,12,6.507937
7.2,8,6.508775
6.6,12,6.510006
7.2,8,6.510837
7.2,8,6.511633
6.6,12,6.512802
6.6,12,6.513982
7.2,8,6.514947
6.9,10,6.516058
7.2,8,6.516915
7.2,8,6.517755
7.2,8,6.518619
7.2,8,6.519459
7.2,8,6.520295
7.2,8,6.521145
7.2,8,6.521979
6.9,10,6.523227
7.2,8,6.524098
6.9,10,6.525371
7.2,8,6.526237
7.2,8,6.527059
7.2,8,6.527866
7.2,8,6.528672
7.2,8,6.778883
7.2,8,6.779755
7.2,8,6.78058
7.2,8,6.781551
7.2,8,6.7824
7.2,8,6.783223
7.2,8,6.78403
7.2,8,6.784848
7.2,8,6.785646
7.2,8,6.786449
7.2,8,6.787247
7.2,8,6.788039
7.2,8,6.788854
7.2,8,6.78981
7.2,8,6.790639
7.2,8,6.791449
7.2,8,6.79225
7.2,8,6.793038
7.2,8,6.793824
7.2,8,6.794618
7.2,8,6.795397
7.2,8,6.796181
7.2,8,6.796992
7.2,8,6.797839
7.2,8,6.79882
7.2,8,6.799683
7.2,8,6.800533
7.2,8,6.801372
7.2,8,6.802211
7.2,8,6.803044
7.2,8,6.803868
7.2,8,6.80471
7.2,8,6.805534
7.2,8,6.806423
7.2,8,6.80723
7.2,8,6.808025
7.2,8,6.808821
7.2,8,6.809609
7.2,8,6.810394
7.2,8,6.811187
7.2,8,6.811968
7.2,8,6.812763
7.2,8,6.81355
7.2,8,6.814332
7.2,8,6.815109
7.2,8,6.815892
7.2,8,6.816672
7.2,8,6.817449
7.2,8,6.818232
7.2,8,6.819014
7.2,8,6.819791
7.2,8,6.820584
7.2,8,6.821361
7.2,8,6.822134
7.2,8,6.822944
7.2,8,6.823715
7.2,8,6.824493
7.2,8,6.825271
7.2,8,6.826047
7.2,8,6.826825
7.2,8,6.827604
7.2,8,6.828383
7.2,8,6.829152
7.2,8,6.829926
7.2,8,6.830716
7.2,8,6.831488
7.2,8,6.832267
7.2,8,6.83304
7.2,8,6.833817
7.2,8,6.834586
7.2,8,6.835361
7.2,8,6.836137
7.2,8,6.836911
7.2,8,6.837686
7.2,8,6.838462
7.2,8,6.839314
7.2,8,6.840161
7.2,8,6.840997
7.2,8,6.841827
7.2,8,6.842657
7.2,8,6.843485
7.2,8,6.844307
7.2,8,6.845127
7.2,8,6.845941
7.2,8,6.846765
7.2,8,6.847587
7.2,8,6.848405
7.2,8,6.849231
7.2,8,6.850048
7.2,8,6.850884
7.2,8,6.851704
7.2,8,6.852516
7.2,8,6.853335
7.2,8,6.854149
7.2,8,6.854964
7.2,8,6.855799
7.2,8,6.856618
7.2,8,6.857444
7.2,8,6.858256
7.2,8,6.859071
7.2,8,6.859884
7.2,8,6.860699
7.2,8,6.861514
7.2,8,6.862329
7.2,8,6.863153
7.2,8,6.86397
7.2,8,6.864786
7.2,8,6.865597
7.2,8,6.866417
7.2,8,6.867231
7.2,8,6.868043
7.2,8,6.868859
7.2,8,6.869674
7.2,8,6.870489
7.2,8,6.871304
7.2,8,6.872116
7.2,8,6.872946
7.2,8,6.873726
7.2,8,6.874505
7.2,8,6.875283
7.2,8,6.876059
7.2,8,6.876835
7.2,8,6.877608
7.2,8,6.878381
7.2,8,6.879157
7.2,8,6.879931
7.2,8,6.880706
7.2,8,6.881478
7.2,8,6.882255
7.2,8,6.883028
7.2,8,6.883801
7.2,8,6.884585
7.2,8,6.885357
7.2,8,6.886134
7.2,8,6.886907
7.2,8,6.887678
7.2,8,6.888473
7.2,8,6.889321
7.2,8,6.890141
7.2,8,6.890958
7.2,8,6.891775
7.2,8,6.892593
7.2,8,6.893405
7.2,8,6.894222
7.2,8,6.895044
7.2,8,6.895861
7.2,8,6.896678
7.2,8,6.897489
7.2,8,6.898313
7.2,8,6.899137
7.2,8,6.899957
7.2,8,6.900768
7.2,8,6.901581
7.2,8,6.902391
7.2,8,6.903214
7.2,8,6.904023
7.2,8,6.90483
7.2,8,6.905648
7.2,8,6.906468
7.2,8,6.907281
7.2,8,6.908097
7.2,8,6.908916
7.2,8,6.909723
7.2,8,6.910537
7.2,8,6.911352
7.2,8,6.912162
7.2,8,6.912974
7.2,8,6.913783
7.2,8,6.914586
7.2,8,6.915402
7.2,8,6.91621
7.2,8,6.917015
7.2,8,6.917827
7.2,8,6.918643
7.2,8,6.91945
7.2,8,6.920264
7.2,8,6.921072
7.2,8,6.921877
7.2,8,6.922711
7.2,8,6.923516
7.2,8,6.924334
7.2,8,6.925141
7.2,8,6.925954
7.2,8,6.926769
7.2,8,6.927579
7.2,8,6.928384
7.2,8,6.929197
7.2,8,6.930005
7.2,8,6.930815
7.2,8,6.931624
7.2,8,6.932435
7.2,8,6.933259
7.2,8,6.93407
7.2,8,6.93488
7.2,8,6.935694
7.2,8,6.936511
7.2,8,6.937323
7.2,8,6.938135
7.2,8,6.938956
7.2,8,6.939772
7.2,8,6.940586
7.2,8,6.941398
7.2,8,6.942204
7.2,8,6.943014
7.2,8,6.943823
7.2,8,6.944628
7.2,8,6.945441
7.2,8,6.94625
7.2,8,6.947061
7.2,8,6.947873
7.2,8,6.948707
7.2,8,6.949533
7.2,8,6.950346
7.2,8,6.951154
7.2,8,6.951968
7.2,8,6.952785
7.2,8,6.953592
7.2,8,6.954407
7.2,8,6.955214
7.2,8,6.95606
7.2,8,6.956885
7.2,8,6.957696
7.2,8,6.958511
7.2,8,6.959334
7.2,8,6.960157
7.2,8,6.960973
7.2,8,6.961779
7.2,8,6.962587
7.2,8,6.963394
7.2,8,6.96423
7.2,8,6.965058
7.2,8,6.96587
7.2,8,6.966677
7.2,8,6.96749
7.2,8,6.968302
7.2,8,6.969114
7.2,8,6.969929
7.2,8,6.970739
7.2,8,6.971564
7.2,8,6.97245
7.2,8,6.973317
7.2,8,6.974118
7.2,8,6.974905
7.2,8,6.975689
7.2,8,6.976474
7.2,8,6.977258
7.2,8,6.978038
7.2,8,6.978821
7.2,8,6.979604
7.2,8,6.980399
7.2,8,6.981183
7.2,8,6.981961
7.2,8,6.98275
7.2,8,6.983526
7.2,8,6.984306
7.2,8,6.985086
7.2,8,7.233567
7.2,8,7.234477
7.2,8,7.235316
7.2,8,7.236149
7.2,8,7.23697
7.2,8,7.237782
7.2,8,7.238597
7.2,8,7.239543
7.2,8,7.240401
7.2,8,7.241229
7.2,8,7.242059
7.2,8,7.242869
7.2,8,7.243666
7.2,8,7.244466
7.2,8,7.245264
7.2,8,7.246063
7.2,8,7.246862
7.2,8,7.247679
7.2,8,7.248473
7.2,8,7.249268
7.2,8,7.250076
7.2,8,7.25087
7.2,8,7.251662
7.2,8,7.252454
7.2,8,7.253256
7.2,8,7.254053
7.2,8,7.254841
7.2,8,7.255633
7.2,8,7.256452
7.2,8,7.257243
7.2,8,7.258037
7.2,8,7.258826
7.2,8,7.259617
7.2,8,7.260408
7.2,8,7.2612
7.2,8,7.261992
7.2,8,7.262785
7.2,8,7.26358
7.2,8,7.264384
7.2,8,7.265173
7.2,8,7.265963
7.2,8,7.266752
7.2,8,7.267544
7.2,8,7.268336
7.2,8,7.269123
7.2,8,7.26991
7.2,8,7.270701
7.2,8,7.271485
7.2,8,7.272283
7.2,8,7.273193
7.2,8,7.274024
7.2,8,7.274845
7.2,8,7.275664
7.2,8,7.276473
7.2,8,7.277287
7.2,8,7.278099
7.2,8,7.278905
7.2,8,7.279718
7.2,8,7.280527
7.2,8,7.281336
7.2,8,7.282145
7.2,8,7.282953
7.2,8,7.283767
7.2,8,7.284577
7.2,8,7.285384
7.2,8,7.28619
7.2,8,7.286999
7.2,8,7.287809
7.2,8,7.288612
7.2,8,7.289493
7.2,8,7.290306
7.2,8,7.291102
7.2,8,7.291895
7.2,8,7.292686
7.2,8,7.29348
7.2,8,7.294274
7.2,8,7.295098
7.2,8,7.296078
7.2,8,7.296908
7.2,8,7.297727
7.2,8,7.298531
7.2,8,7.299334
7.2,8,7.300135
7.2,8,7.30093
7.2,8,7.30172
7.2,8,7.302511
7.2,8,7.303299
7.2,8,7.304093
7.2,8,7.30488
7.2,8,7.305691
7.2,8,7.306548
7.2,8,7.307367
7.2,8,7.308182
7.2,8,7.308991
7.2,8,7.309794
7.2,8,7.310603
7.2,8,7.311409
7.2,8,7.312221
7.2,8,7.313029
7.2,8,7.31384
7.2,8,7.314646
7.2,8,7.315451
7.2,8,7.31626
7.2,8,7.317057
7.2,8,7.317859
7.2,8,7.318658
7.2,8,7.319458
7.2,8,7.320262
7.2,8,7.321064
7.2,8,7.321863
7.2,8,7.322706
7.2,8,7.323515
7.2,8,7.324326
7.2,8,7.325133
7.2,8,7.325938
7.2,8,7.326741
7.2,8,7.327543
7.2,8,7.328345
7.2,8,7.329145
7.2,8,7.329965
7.2,8,7.330791
7.2,8,7.331593
7.2,8,7.332395
7.2,8,7.3332
7.2,8,7.334003
7.2,8,7.334807
7.2,8,7.335605
7.2,8,7.336411
7.2,8,7.337227
7.2,8,7.338031
7.2,8,7.338836
7.2,8,7.339714
7.2,8,7.340522
7.2,8,7.341321
7.2,8,7.342121
7.2,8,7.342916
7.2,8,7.34371
7.2,8,7.344505
7.2,8,7.345303
7.2,8,7.346106
7.2,8,7.3469
7.2,8,7.34771
7.2,8,7.348502
7.2,8,7.349295
7.2,8,7.350086
7.2,8,7.350875
7.2,8,7.351669
7.2,8,7.352455
7.2,8,7.353251
7.2,8,7.354066
7.2,8,7.354854
7.2,8,7.35565
7.2,8,7.356648
7.2,8,7.357538
7.2,8,7.35839
7.2,8,7.359237
7.2,8,7.360075
7.2,8,7.360911
7.2,8,7.361759
7.2,8,7.362587
7.2,8,7.363412
7.2,8,7.364258
7.2,8,7.365084
7.2,8,7.365909
7.2,8,7.366754
7.2,8,7.367576
7.2,8,7.368403
7.2,8,7.36923
7.2,8,7.370074
7.2,8,7.370897
7.2,8,7.371718
7.2,8,7.37261
7.2,8,7.37346
7.2,8,7.374282
7.2,8,7.37511
7.2,8,7.375922
7.2,8,7.376729
7.2,8,7.377537
7.2,8,7.378352
7.2,8,7.379152
7.2,8,7.379957
7.2,8,7.380762
7.2,8,7.381568
7.2,8,7.382383
7.2,8,7.3832
7.2,8,7.384002
7.2,8,7.384806
7.2,8,7.385628
7.2,8,7.386433
7.2,8,7.387233
7.2,8,7.388025
7.2,8,7.388826
7.2,8,7.389698
7.2,8,7.390544
7.2,8,7.391376
7.2,8,7.392201
7.2,8,7.39304
7.2,8,7.393878
7.2,8,7.394712
7.2,8,7.395539
7.2,8,7.396362
7.2,8,7.397205
7.2,8,7.398051
7.2,8,7.398873
7.2,8,7.399701
7.2,8,7.400524
7.2,8,7.401366
7.2,8,7.402188
7.2,8,7.403009
7.2,8,7.403832
7.2,8,7.404659
7.2,8,7.405482
7.2,8,7.40635
7.2,8,7.40716
7.2,8,7.407965
7.2,8,7.408774
7.2,8,7.409601
7.2,8,7.410399
7.2,8,7.411198
7.2,8,7.411998
7.2,8,7.412797
7.2,8,7.413602
7.2,8,7.414434
7.2,8,7.415237
7.2,8,7.416052
7.2,8,7.416855
7.2,8,7.417671
7.2,8,7.418472
7.2,8,7.419275
7.2,8,7.420083
7.2,8,7.420889
7.2,8,7.421699
7.2,8,7.422593
7.2,8,7.423433
7.2,8,7.42426
7.2,8,7.425088
7.2,8,7.425924
7.2,8,7.42674
7.2,8,7.427568
7.2,8,7.428386
7.2,8,7.429212
7.2,8,7.430027
7.2,8,7.430851
7.2,8,7.431669
7.2,8,7.43252
7.2,8,7.433358
7.2,8,7.434172
7.2,8,7.434999
7.2,8,7.435818
7.2,8,7.436638
7.2,8,7.437462
7.2,8,7.438298
7.2,8,7.439138
7.2,8,7.439987
7.2,8,7.440828
7.2,8,7.441843
7.2,8,7.692383
7.2,8,7.693247
7.2,8,7.694052
7.2,8,7.694845
7.2,8,7.695659
7.2,8,7.696454
7.2,8,7.697271
7.2,8,7.69806
7.2,8,7.698846
7.2,8,7.699626
7.2,8,7.700407
7.2,8,7.701195
7.2,8,7.701976
7.2,8,7.702751
7.2,8,7.703535
7.2,8,7.704329
7.2,8,7.705105
7.2,8,7.706017
7.2,8,7.706883
7.2,8,7.707705
7.2,8,7.708514
7.2,8,7.709311
7.2,8,7.710112
7.2,8,7.710907
7.2,8,7.711719
7.2,8,7.71251
7.2,8,7.713302
7.2,8,7.71411
6.9,10,7.71509
7.2,8,7.715883
7.2,8,7.716672
7.2,8,7.717459
7.2,8,7.718249
7.2,8,7.71904
7.2,8,7.719835
7.2,8,7.720617
7.2,8,7.721406
7.2,8,7.722191
7.2,8,7.723038
7.2,8,7.723828
7.2,8,7.724616
7.2,8,7.725403
7.2,8,7.726185
7.2,8,7.726974
7.2,8,7.727778
7.2,8,7.728557
7.2,8,7.729344
7.2,8,7.730126
7.2,8,7.73091
7.2,8,7.731696
7.2,8,7.732488
7.2,8,7.733292
7.2,8,7.734074
7.2,8,7.734852
7.2,8,7.73566
7.2,8,7.736447
7.2,8,7.737231
7.2,8,7.73802
7.2,8,7.738807
7.2,8,7.739796
7.2,8,7.740668
7.2,8,7.741521
7.2,8,7.74236
7.2,8,7.743203
7.2,8,7.744046
7.2,8,7.744878
7.2,8,7.745706
7.2,8,7.746533
7.2,8,7.747378
7.2,8,7.748215
7.2,8,7.749044
7.2,8,7.749865
7.2,8,7.750686
7.2,8,7.751524
7.2,8,7.752341
7.2,8,7.753156
7.2,8,7.753975
7.2,8,7.754793
7.2,8,7.755618
7.2,8,7.756506
7.2,8,7.7573
7.2,8,7.758088
7.2,8,7.758882
7.2,8,7.759682
7.2,8,7.760461
7.2,8,7.761233
7.2,8,7.762012
7.2,8,7.76279
7.2,8,7.763579
7.2,8,7.764367
7.2,8,7.765147
7.2,8,7.765924
7.2,8,7.766704
7.2,8,7.7675
7.2,8,7.768271
7.2,8,7.76906
7.2,8,7.769829
7.2,8,7.7706
7.2,8,7.77137
7.2,8,7.772139
7.2,8,7.773038
7.2,8,7.773877
7.2,8,7.774705
7.2,8,7.775554
7.2,8,7.776376
7.2,8,7.777217
7.2,8,7.778042
7.2,8,7.778868
7.2,8,7.779691
7.2,8,7.780518
7.2,8,7.781338
6.9,10,7.782372
7.2,8,7.783211
7.2,8,7.784033
7.2,8,7.784852
7.2,8,7.785674
7.2,8,7.786493
7.2,8,7.787311
7.2,8,7.788132
7.2,8,7.788955
7.2,8,7.789874
7.2,8,7.790682
7.2,8,7.791496
7.2,8,7.792283
7.2,8,7.793077
7.2,8,7.793857
7.2,8,7.794635
7.2,8,7.795419
7.2,8,7.796204
7.2,8,7.796998
7.2,8,7.797794
7.2,8,7.79859
7.2,8,7.799396
7.2,8,7.800181
7.2,8,7.800963
7.2,8,7.801744
7.2,8,7.802528
7.2,8,7.803313
7.2,8,7.804094
7.2,8,7.804875
7.2,8,7.805674
7.2,8,7.806511
7.2,8,7.807311
7.2,8,7.808097
7.2,8,7.808881
7.2,8,7.809665
7.2,8,7.810446
7.2,8,7.811232
7.2,8,7.812011
7.2,8,7.812795
7.2,8,7.813578
7.2,8,7.814361
7.2,8,7.815148
7.2,8,7.815949
7.2,8,7.816727
7.2,8,7.817509
7.2,8,7.818286
7.2,8,7.81907
7.2,8,7.819853
7.2,8,7.820634
7.2,8,7.821411
7.2,8,7.822195
7.2,8,7.823061
7.2,8,7.823861
7.2,8,7.824649
7.2,8,7.825435
7.2,8,7.82622
7.2,8,7.827007
7.2,8,7.82779
7.2,8,7.828568
7.2,8,7.82935
7.2,8,7.830132
7.2,8,7.830941
7.2,8,7.831726
7.2,8,7.832507
7.2,8,7.833285
7.2,8,7.834069
7.2,8,7.834853
7.2,8,7.83564
7.2,8,7.836423
7.2,8,7.837207
7.2,8,7.837993
7.2,8,7.838797
7.2,8,7.839751
7.2,8,7.840584
7.2,8,7.841397
7.2,8,7.842193
7.2,8,7.842988
7.2,8,7.843777
7.2,8,7.844565
7.2,8,7.84535
7.2,8,7.846133
7.2,8,7.846937
7.2,8,7.847731
7.2,8,7.84851
7.2,8,7.849294
7.2,8,7.850072
7.2,8,7.850854
7.2,8,7.851632
7.2,8,7.852406
7.2,8,7.853188
7.2,8,7.853965
7.2,8,7.854759
7.2,8,7.855534
7.2,8,7.856374
7.2,8,7.857174
7.2,8,7.857952
7.2,8,7.858731
7.2,8,7.859504
7.2,8,7.860276
7.2,8,7.861049
7.2,8,7.861823
7.2,8,7.862597
7.2,8,7.863388
7.2,8,7.864169
7.2,8,7.864948
7.2,8,7.86574
7.2,8,7.866518
7.2,8,7.867294
7.2,8,7.86807
7.2,8,7.868843
7.2,8,7.869617
7.2,8,7.87041
7.2,8,7.871185
7.2,8,7.871959
7.2,8,7.872838
7.2,8,7.873651
7.2,8,7.874441
7.2,8,7.875226
7.2,8,7.876012
7.2,8,7.876797
7.2,8,7.877581
7.2,8,7.878369
7.2,8,7.879163
7.2,8,7.879944
7.2,8,7.88075
7.2,8,7.88154
7.2,8,7.882329
7.2,8,7.883113
7.2,8,7.883898
7.2,8,7.884684
7.2,8,7.88547
7.2,8,7.886248
7.2,8,7.887045
7.2,8,7.887821
7.2,8,7.8886
7.2,8,7.889466
7.2,8,7.890265
7.2,8,7.891055
7.2,8,7.891833
7.2,8,7.89261
7.2,8,7.893404
