#{"t_start": 1784097184.7391932, "env_id": "CartPole-v1"}
r,l,t
10.0,10,4.198859
10.0,10,4.200663
10.0,10,4.202055
10.0,10,4.203798
13.0,13,4.205682
9.0,9,4.206986
9.0,9,4.208672
10.0,10,4.210048
8.0,8,4.211334
10.0,10,4.213075
10.0,10,4.214505
10.0,10,4.216235
10.0,10,4.217585
10.0,10,4.219281
10.0,10,4.220684
10.0,10,4.222446
9.0,9,4.223754
8.0,8,4.22503
9.0,9,4.226395
9.0,9,4.227743
9.0,9,4.229436
11.0,11,4.230835
11.0,11,4.2326
10.0,10,4.234288
10.0,10,4.235608
11.0,11,4.237454
12.0,12,4.239299
14.0,14,4.24118
10.0,10,4.242842
11.0,11,4.244694
11.0,11,4.246143
9.0,9,4.247846
12.0,12,4.249678
9.0,9,4.251003
9.0,9,4.252341
10.0,10,4.254091
11.0,11,4.255541
10.0,10,4.257226
9.0,9,4.258556
10.0,10,4.260326
9.0,9,4.261621
9.0,9,4.262972
9.0,9,4.264301
10.0,10,4.266039
9.0,9,4.267347
10.0,10,4.269084
11.0,11,4.270555
11.0,11,4.272377
9.0,9,4.273683
8.0,8,4.274921
9.0,9,4.276662
8.0,8,4.277951
10.0,10,4.279315
9.0,9,4.280622
9.0,9,4.282364
10.0,10,4.283726
9.0,9,4.285031
9.0,9,4.286671
14.0,14,4.28866
10.0,10,4.290401
10.0,10,4.291689
9.0,9,4.293036
9.0,9,4.294741
9.0,9,4.296097
10.0,10,4.297508
10.0,10,4.299246
9.0,9,4.30062
10.0,10,4.302366
12.0,12,4.304197
10.0,10,4.305564
12.0,12,4.307474
9.0,9,4.308802
9.0,9,4.310534
10.0,10,4.311863
12.0,12,4.313769
12.0,12,4.315612
8.0,8,4.316895
11.0,11,4.318745
9.0,9,4.319998
10.0,10,4.321786
12.0,12,4.323605
11.0,11,4.325036
11.0,11,4.326832
11.0,11,4.328668
8.0,8,4.329946
8.0,8,4.331133
12.0,12,4.333013
13.0,13,4.334839
10.0,10,4.336603
9.0,9,4.337929
9.0,9,4.339271
10.0,10,4.341048
11.0,11,4.342434
12.0,12,4.3443
9.0,9,4.34599
15.0,15,4.348038
9.0,9,4.349697
11.0,11,4.351128
13.0,13,4.353435
9.0,9,4.354779
9.0,9,4.356025
14.0,14,4.358428
11.0,11,4.359843
9.0,9,4.361549
12.0,12,4.363418
11.0,11,4.364851
11.0,11,4.3667
9.0,9,4.368005
10.0,10,4.369667
13.0,13,4.371649
9.0,9,4.372991
12.0,12,4.374842
9.0,9,4.376546
9.0,9,4.377873
10.0,10,4.379206
11.0,11,4.380995
9.0,9,4.382305
11.0,11,4.38416
9.0,9,4.385514
13.0,13,4.387773
10.0,10,4.389103
11.0,11,4.390912
10.0,10,4.392351
10.0,10,4.394137
11.0,11,4.395933
9.0,9,4.397275
11.0,11,4.399093
9.0,9,4.400445
15.0,15,4.402787
11.0,11,4.40423
13.0,13,4.406553
11.0,11,4.407986
9.0,9,4.409579
11.0,11,4.410975
9.0,9,4.412683
9.0,9,4.414025
9.0,9,4.415347
8.0,8,4.416647
9.0,9,4.418011
9.0,9,4.419689
9.0,9,4.420996
10.0,10,4.422369
11.0,11,4.424198
10.0,10,4.425921
9.0,9,4.427264
10.0,10,4.428603
10.0,10,4.430373
9.0,9,4.431705
9.0,9,4.433052
11.0,11,4.434853
10.0,10,4.436611
10.0,10,4.437994
10.0,10,4.439653
9.0,9,4.441004
9.0,9,4.442295
13.0,13,4.444203
10.0,10,4.445929
10.0,10,4.447277
9.0,9,4.449015
9.0,9,4.450333
10.0,10,4.451742
9.0,9,4.453484
10.0,10,4.454846
8.0,8,4.45614
8.0,8,4.4574
12.0,12,4.459239
9.0,9,4.460521
12.0,12,4.462312
11.0,11,4.464154
10.0,10,4.465884
12.0,12,4.467658
12.0,12,4.469509
9.0,9,4.470857
10.0,10,4.47224
9.0,9,4.473888
11.0,11,4.475339
9.0,9,4.477044
9.0,9,4.478403
9.0,9,4.479772
11.0,11,4.481532
9.0,9,4.482835
9.0,9,4.484178
9.0,9,4.485885
10.0,10,4.487275
9.0,9,4.488617
10.0,10,4.490344
9.0,9,4.491712
11.0,11,4.493475
11.0,11,4.495288
12.0,12,4.497121
10.0,10,4.498506
11.0,11,4.500353
11.0,11,4.502098
9.0,9,4.503431
9.0,9,4.504766
10.0,10,4.506514
10.0,10,4.507899
10.0,10,4.509638
10.0,10,4.511062
10.0,10,4.512828
9.0,9,4.514191
10.0,10,4.515594
10.0,10,4.51732
10.0,10,4.518634
10.0,10,4.520366
10.0,10,4.521684
10.0,10,4.523401
9.0,9,4.524655
8.0,8,4.525912
9.0,9,4.527188
9.0,9,4.52892
10.0,10,4.53026
10.0,10,4.53205
10.0,10,4.533376
12.0,12,4.535203
9.0,9,4.536545
10.0,10,4.538319
17.0,17,4.540638
15.0,15,4.542975
11.0,11,4.544765
10.0,10,4.546125
10.0,10,4.547901
10.0,10,4.549337
9.0,9,4.550675
9.0,9,4.552291
10.0,10,4.553705
10.0,10,4.555473
10.0,10,4.55684
10.0,10,4.558634
10.0,10,4.55995
11.0,11,4.561773
11.0,11,4.563645
9.0,9,4.564919
10.0,10,4.566324
10.0,10,4.568022
12.0,12,4.569902
10.0,10,4.571276
10.0,10,4.573094
11.0,11,4.574959
10.0,10,4.576342
11.0,11,4.578144
11.0,11,4.580051
10.0,10,4.581478
10.0,10,4.583174
10.0,10,4.584521
10.0,10,4.58632
10.0,10,4.58773
8.0,8,4.588978
9.0,9,4.590319
9.0,9,4.592047
11.0,11,4.593512
11.0,11,4.595351
10.0,10,4.597137
10.0,10,4.598517
11.0,11,4.60041
11.0,11,4.602198
10.0,10,4.603591
9.0,9,4.604907
9.0,9,4.60653
10.0,10,4.607943
10.0,10,4.609693
10.0,10,4.611066
14.0,14,4.613329
9.0,9,4.61458
11.0,11,4.616377
10.0,10,4.617735
10.0,10,4.61947
9.0,9,4.620823
11.0,11,4.622667
13.0,13,4.624569
12.0,12,4.626425
10.0,10,4.627803
9.0,9,4.629433
11.0,11,4.630874
10.0,10,4.632693
10.0,10,4.633936
9.0,9,4.635687
10.0,10,4.6371
9.0,9,4.638428
10.0,10,4.640084
12.0,12,4.641893
10.0,10,4.643324
11.0,11,4.645046
13.0,13,4.646952
10.0,10,4.648697
11.0,11,4.650491
9.0,9,4.651831
11.0,11,4.653709
9.0,9,4.655065
13.0,13,4.65697
12.0,12,4.658772
9.0,9,4.660081
12.0,12,4.661906
11.0,11,4.663742
12.0,12,4.665577
11.0,11,4.667437
13.0,13,4.669373
31.0,31,4.674332
19.0,19,4.677345
11.0,11,4.678817
11.0,11,4.680628
13.0,13,4.682558
11.0,11,4.684378
10.0,10,4.686081
13.0,13,4.688019
11.0,11,4.689842
12.0,12,4.69172
10.0,10,4.693112
10.0,10,4.694847
9.0,9,4.696199
11.0,11,4.698014
10.0,10,4.699409
10.0,10,4.701152
11.0,11,4.702554
13.0,13,4.704838
11.0,11,4.70623
9.0,9,4.707953
10.0,10,4.709381
10.0,10,4.711193
9.0,9,4.712537
9.0,9,4.713887
12.0,12,4.715708
14.0,14,4.718018
11.0,11,4.719446
10.0,10,4.721224
11.0,11,4.722985
9.0,9,4.724342
9.0,9,4.725684
10.0,10,4.727455
9.0,9,4.728796
11.0,11,4.730637
9.0,9,4.732119
10.0,10,4.73349
11.0,11,4.735365
11.0,11,4.73721
10.0,10,4.738603
15.0,15,4.740922
10.0,10,4.742687
11.0,11,4.744091
12.0,12,4.745934
9.0,9,4.74763
11.0,11,4.749106
11.0,11,4.750974
9.0,9,4.752333
11.0,11,4.754183
13.0,13,4.756028
11.0,11,4.757857
11.0,11,4.759613
11.0,11,4.761483
14.0,14,4.763443
11.0,11,4.765236
13.0,13,4.76713
11.0,11,4.768993
10.0,10,4.770347
10.0,10,4.772164
12.0,12,4.774016
13.0,13,4.77593
11.0,11,4.777704
11.0,11,4.779521
11.0,11,4.780975
13.0,13,4.783239
13.0,13,4.785198
13.0,13,4.787037
36.0,36,4.79261
30.0,30,4.797509
40.0,40,4.803699
13.0,13,4.80558
15.0,15,4.80802
37.0,37,4.81367
52.0,52,4.821648
16.0,16,4.824163
12.0,12,4.825952
14.0,14,4.827961
40.0,40,4.834129
52.0,52,4.842214
10.0,10,4.84402
12.0,12,4.845916
11.0,11,4.847758
11.0,11,4.849255
14.0,14,4.851558
40.0,40,4.85787
39.0,39,4.864143
19.0,19,4.866857
15.0,15,4.869294
20.0,20,4.872396
14.0,14,4.874764
16.0,16,4.877291
17.0,17,4.879854
14.0,14,4.88181
25.0,25,4.885946
39.0,39,4.891673
27.0,27,4.895917
13.0,13,4.897885
10.0,10,4.89966
13.0,13,4.90152
11.0,11,4.903372
13.0,13,4.905222
11.0,11,4.907055
11.0,11,4.908793
12.0,12,4.910645
13.0,13,4.912626
13.0,13,4.914596
10.0,10,4.916322
45.0,45,4.923006
37.0,37,4.928729
35.0,35,4.934225
16.0,16,4.936756
41.0,41,4.942992
37.0,37,4.948649
35.0,35,4.95408
41.0,41,4.960359
36.0,36,4.966013
19.0,19,4.969076
17.0,17,4.971639
37.0,37,4.977667
32.0,32,4.982597
18.0,18,4.985195
19.0,19,4.988249
34.0,34,4.993392
14.0,14,4.995672
25.0,25,4.999329
35.0,35,5.004856
47.0,47,5.012243
41.0,41,5.01854
13.0,13,5.020412
12.0,12,5.022271
13.0,13,5.024213
11.0,11,5.026025
38.0,38,5.032105
12.0,12,5.033993
14.0,14,5.035947
14.0,14,5.038269
14.0,14,5.040204
38.0,38,5.046265
38.0,38,5.051985
21.0,21,5.055051
37.0,37,5.06098
14.0,14,5.063018
15.0,15,5.065385
14.0,14,5.067266
18.0,18,5.070189
18.0,18,5.072693
29.0,29,5.077256
20.0,20,5.080374
44.0,44,5.087117
40.0,40,5.093261
43.0,43,5.099625
33.0,33,5.104946
44.0,44,5.111741
11.0,11,5.113212
12.0,12,5.11514
11.0,11,5.116922
13.0,13,5.118852
15.0,15,5.121273
13.0,13,5.123238
46.0,46,5.130508
48.0,48,5.137819
15.0,15,5.140256
13.0,13,5.142216
12.0,12,5.144124
14.0,14,5.146127
16.0,16,5.148659
18.0,18,5.151663
17.0,17,5.15405
12.0,12,5.155893
13.0,13,5.157864
11.0,11,5.159679
13.0,13,5.161645
14.0,14,5.164006
14.0,14,5.166042
47.0,47,5.173242
15.0,15,5.175562
43.0,43,5.182273
18.0,18,5.184885
15.0,15,5.1874
12.0,12,5.189194
15.0,15,5.191626
15.0,15,5.193709
14.0,14,5.196065
13.0,13,5.198017
13.0,13,5.199987
13.0,13,5.202292
15.0,15,5.204302
14.0,14,5.206655
12.0,12,5.208513
13.0,13,5.210481
15.0,15,5.212903
13.0,13,5.21479
16.0,16,5.217208
14.0,14,5.219488
41.0,41,5.225651
31.0,31,5.230491
37.0,37,5.236095
36.0,36,5.241624
19.0,19,5.244535
23.0,23,5.24769
44.0,44,5.254364
37.0,37,5.260322
20.0,20,5.263518
40.0,40,5.269816
41.0,41,5.275862
17.0,17,5.278378
20.0,20,5.281551
34.0,34,5.287053
19.0,19,5.289711
36.0,36,5.295264
20.0,20,5.298299
55.0,55,5.306858
23.0,23,5.310373
50.0,50,5.317931
44.0,44,5.324773
53.0,53,5.333275
65.0,65,5.3432
68.0,68,5.353482
45.0,45,5.360337
76.0,76,5.371932
40.0,40,5.378056
17.0,17,5.380561
51.0,51,5.388587
16.0,16,5.391152
12.0,12,5.39301
13.0,13,5.39499
13.0,13,5.397244
15.0,15,5.399311
42.0,42,5.405957
41.0,41,5.412138
22.0,22,5.415827
50.0,50,5.423377
48.0,48,5.430761
52.0,52,5.438689
17.0,17,5.441203
51.0,51,5.449095
14.0,14,5.45142
48.0,48,5.45884
33.0,33,5.46384
54.0,54,5.471907
47.0,47,5.479352
16.0,16,5.481816
17.0,17,5.48438
17.0,17,5.487287
17.0,17,5.489859
19.0,19,5.49293
19.0,19,5.495571
39.0,39,5.501643
22.0,22,5.505239
20.0,20,5.508321
15.0,15,5.510326
49.0,49,5.518299
40.0,40,5.524461
31.0,31,5.528799
45.0,45,5.536029
45.0,45,5.542699
24.0,24,5.546433
14.0,14,5.548427
15.0,15,5.550885
15.0,15,5.55332
12.0,12,5.55516
15.0,15,5.557556
14.0,14,5.559562
14.0,14,5.561896
14.0,14,5.563855
15.0,15,5.56625
13.0,13,5.568205
13.0,13,5.570125
17.0,17,5.573023
16.0,16,5.575573
49.0,49,5.583054
15.0,15,5.585505
15.0,15,5.587517
14.0,14,5.589901
18.0,18,5.592516
14.0,14,5.594859
14.0,14,5.596772
13.0,13,5.599045
12.0,12,5.600965
13.0,13,5.602966
11.0,11,5.604749
13.0,13,5.606725
14.0,14,5.608774
14.0,14,5.611113
17.0,17,5.613745
42.0,42,5.620449
71.0,71,5.631041
41.0,41,5.637482
38.0,38,5.643315
19.0,19,5.646286
15.0,15,5.648727
14.0,14,5.650673
11.0,11,5.652466
13.0,13,5.654363
10.0,10,5.656164
12.0,12,5.65807
11.0,11,5.659429
12.0,12,5.661294
12.0,12,5.663176
12.0,12,5.665041
11.0,11,5.666904
12.0,12,5.668803
11.0,11,5.670695
12.0,12,5.672646
16.0,16,5.675109
48.0,48,5.68241
67.0,67,5.693005
50.0,50,5.70044
61.0,61,5.709629
55.0,55,5.718137
52.0,52,5.726076
54.0,54,5.734528
59.0,59,5.743284
47.0,47,5.750555
53.0,53,5.758684
22.0,22,5.762287
22.0,22,5.765473
20.0,20,5.768559
45.0,45,5.775684
53.0,53,5.78374
65.0,65,5.793511
48.0,48,5.800988
57.0,57,5.809583
18.0,18,5.812543
18.0,18,5.815208
16.0,16,5.817681
11.0,11,5.819438
25.0,25,5.823087
15.0,15,5.825467
16.0,16,5.827997
18.0,18,5.830905
19.0,19,5.833549
18.0,18,5.83652
18.0,18,5.839172
14.0,14,5.841609
13.0,13,5.843465
17.0,17,5.845973
15.0,15,5.848451
14.0,14,5.850877
18.0,18,5.853484
54.0,54,5.86202
53.0,53,5.870096
14.0,14,5.872115
15.0,15,5.874551
14.0,14,5.876969
13.0,13,5.878911
11.0,11,5.880737
15.0,15,5.882699
14.0,14,5.884981
14.0,14,5.886855
11.0,11,5.888676
10.0,10,5.890415
10.0,10,5.891813
11.0,11,5.893516
11.0,11,5.895304
11.0,11,5.896747
10.0,10,5.898531
13.0,13,5.900378
13.0,13,5.902341
16.0,16,5.904838
14.0,14,5.907218
18.0,18,5.909761
53.0,53,5.918291
63.0,63,5.927573
55.0,55,5.93612
61.0,61,5.945617
73.0,73,5.957211
17.0,17,5.959787
17.0,17,5.962301
52.0,52,5.970219
77.0,77,5.982113
59.0,59,5.991357
68.0,68,6.001714
71.0,71,6.012772
52.0,52,6.020703
122.0,122,6.039345
91.0,91,6.053352
112.0,112,6.070421
112.0,112,6.087373
72.0,72,6.09854
69.0,69,6.109651
19.0,19,6.112775
53.0,53,6.120781
87.0,87,6.134166
122.0,122,6.15325
53.0,53,6.161244
81.0,81,6.173477
65.0,65,6.183467
14.0,14,6.185866
16.0,16,6.188369
12.0,12,6.190265
11.0,11,6.192096
22.0,22,6.195139
11.0,11,6.196922
12.0,12,6.198831
16.0,16,6.201355
17.0,17,6.203909
21.0,21,6.206976
65.0,65,6.217221
83.0,83,6.229681
291.0,291,6.273833
72.0,72,6.284766
108.0,108,6.301518
67.0,67,6.31181
114.0,114,6.32902
80.0,80,6.341054
164.0,164,6.366467
106.0,106,6.382901
124.0,124,6.402133
75.0,75,6.413612
126.0,126,6.432642
500.0,500,6.509119
78.0,78,6.521118
17.0,17,6.523657
16.0,16,6.526208
15.0,15,6.528642
16.0,16,6.531113
69.0,69,6.541487
64.0,64,6.551293
51.0,51,6.55918
83.0,83,6.571579
123.0,123,6.590632
94.0,94,6.605445
363.0,363,6.660848
167.0,167,6.686416
156.0,156,6.710349
109.0,109,6.727042
69.0,69,6.738058
19.0,19,6.740669
14.0,14,6.743031
70.0,70,6.753597
83.0,83,6.766577
86.0,86,6.779911
181.0,181,6.807653
109.0,109,6.82428
98.0,98,6.839485
206.0,206,6.870783
117.0,117,6.888814
186.0,186,6.917792
96.0,96,6.932563
101.0,101,6.948204
185.0,185,6.977939
211.0,211,7.01217
90.0,90,7.026548
118.0,118,7.045104
228.0,228,7.080675
72.0,72,7.091782
126.0,126,7.111639
206.0,206,7.143275
91.0,91,7.157438
91.0,91,7.172552
123.0,123,7.192184
119.0,119,7.211127
128.0,128,7.231195
68.0,68,7.241661
128.0,128,7.262507
93.0,93,7.277086
234.0,234,7.313294
97.0,97,7.328239
72.0,72,7.339391
96.0,96,7.354318
116.0,116,7.372154
92.0,92,7.386665
92.0,92,7.400838
68.0,68,7.411538
107.0,107,7.428294
500.0,500,7.504977
130.0,130,7.524873
401.0,401,7.587285
91.0,91,7.600891
85.0,85,7.614338
82.0,82,7.626969
69.0,69,7.637515
93.0,93,7.652009
107.0,107,7.668097
