#{"t_start": 1784097126.338288, "env_id": "CartPole-v1"}
r,l,t
9.0,9,4.832953
9.0,9,4.834426
10.0,10,4.83643
8.0,8,4.837956
9.0,9,4.839417
9.0,9,4.840784
10.0,10,4.842721
9.0,9,4.844066
9.0,9,4.84561
9.0,9,4.847192
9.0,9,4.848995
11.0,11,4.850428
9.0,9,4.852205
11.0,11,4.853684
8.0,8,4.854983
10.0,10,4.856902
10.0,10,4.858295
9.0,9,4.860057
10.0,10,4.86152
9.0,9,4.862953
9.0,9,4.864777
8.0,8,4.866077
8.0,8,4.867367
9.0,9,4.868827
9.0,9,4.870179
10.0,10,4.872104
10.0,10,4.873541
11.0,11,4.875388
10.0,10,4.876772
10.0,10,4.878705
11.0,11,4.880689
10.0,10,4.882169
10.0,10,4.883977
9.0,9,4.885405
9.0,9,4.886769
10.0,10,4.888638
9.0,9,4.890004
12.0,12,4.891894
9.0,9,4.893261
9.0,9,4.894744
9.0,9,4.896628
8.0,8,4.89795
10.0,10,4.89934
10.0,10,4.901213
8.0,8,4.902507
11.0,11,4.903956
11.0,11,4.905911
17.0,17,4.908647
22.0,22,4.912428
55.0,55,4.921282
40.0,40,4.927703
27.0,27,4.931959
33.0,33,4.93741
42.0,42,4.944004
14.0,14,4.94652
11.0,11,4.947962
16.0,16,4.950503
20.0,20,4.953728
10.0,10,4.955573
12.0,12,4.957512
13.0,13,4.959474
10.0,10,4.961349
10.0,10,4.962935
9.0,9,4.964378
10.0,10,4.966228
10.0,10,4.967647
11.0,11,4.969546
10.0,10,4.971409
9.0,9,4.972788
10.0,10,4.974199
11.0,11,4.976083
11.0,11,4.978054
9.0,9,4.979432
10.0,10,4.981223
10.0,10,4.982621
10.0,10,4.984447
11.0,11,4.985882
8.0,8,4.987175
11.0,11,4.989019
11.0,11,4.990839
9.0,9,4.992197
9.0,9,4.993468
9.0,9,4.99527
9.0,9,4.996661
9.0,9,4.997984
10.0,10,4.999764
9.0,9,5.001126
9.0,9,5.002473
19.0,19,5.005656
15.0,15,5.008143
13.0,13,5.010064
10.0,10,5.011652
14.0,14,5.014125
22.0,22,5.017405
22.0,22,5.021145
21.0,21,5.024392
32.0,32,5.029582
28.0,28,5.033908
27.0,27,5.038302
13.0,13,5.040316
11.0,11,5.04213
10.0,10,5.043511
9.0,9,5.045291
9.0,9,5.04666
10.0,10,5.048081
10.0,10,5.049878
8.0,8,5.051164
9.0,9,5.052545
9.0,9,5.053912
10.0,10,5.055753
10.0,10,5.05742
9.0,9,5.059172
9.0,9,5.060564
9.0,9,5.061952
9.0,9,5.063282
9.0,9,5.065072
9.0,9,5.066444
10.0,10,5.067867
9.0,9,5.069599
10.0,10,5.071034
10.0,10,5.072825
10.0,10,5.074193
9.0,9,5.075545
10.0,10,5.077499
9.0,9,5.078855
10.0,10,5.080652
9.0,9,5.082009
9.0,9,5.083398
10.0,10,5.085185
10.0,10,5.086603
13.0,13,5.088551
8.0,8,5.089863
10.0,10,5.091652
10.0,10,5.092982
10.0,10,5.094877
8.0,8,5.096215
9.0,9,5.097574
10.0,10,5.099329
9.0,9,5.100693
10.0,10,5.102139
10.0,10,5.103949
9.0,9,5.105314
10.0,10,5.107127
10.0,10,5.10865
8.0,8,5.109904
9.0,9,5.111325
10.0,10,5.113152
9.0,9,5.114433
8.0,8,5.115734
10.0,10,5.117501
10.0,10,5.118985
11.0,11,5.120866
10.0,10,5.122295
11.0,11,5.124151
9.0,9,5.1255
9.0,9,5.12725
11.0,11,5.128691
8.0,8,5.129988
10.0,10,5.131809
10.0,10,5.133225
11.0,11,5.135022
10.0,10,5.136919
10.0,10,5.138336
9.0,9,5.139733
10.0,10,5.141494
8.0,8,5.142788
11.0,11,5.144681
9.0,9,5.146085
10.0,10,5.147447
8.0,8,5.148715
11.0,11,5.150485
10.0,10,5.152264
9.0,9,5.153601
10.0,10,5.155029
9.0,9,5.156741
9.0,9,5.158121
12.0,12,5.159975
8.0,8,5.161326
9.0,9,5.162685
8.0,8,5.16397
10.0,10,5.165758
11.0,11,5.167229
10.0,10,5.169033
9.0,9,5.170427
9.0,9,5.1718
10.0,10,5.173605
9.0,9,5.174973
9.0,9,5.176354
10.0,10,5.178225
10.0,10,5.179673
10.0,10,5.181449
9.0,9,5.182819
10.0,10,5.184632
8.0,8,5.185916
10.0,10,5.187313
10.0,10,5.189122
8.0,8,5.190369
10.0,10,5.191784
9.0,9,5.193144
9.0,9,5.194916
8.0,8,5.196208
8.0,8,5.197455
10.0,10,5.198838
8.0,8,5.200135
10.0,10,5.201879
10.0,10,5.203285
9.0,9,5.204643
12.0,12,5.206548
13.0,13,5.208928
12.0,12,5.210933
17.0,17,5.21352
14.0,14,5.215518
11.0,11,5.217339
11.0,11,5.219159
10.0,10,5.220567
9.0,9,5.222312
9.0,9,5.223667
9.0,9,5.225006
8.0,8,5.226288
10.0,10,5.22809
10.0,10,5.229522
8.0,8,5.230891
8.0,8,5.232327
12.0,12,5.234399
10.0,10,5.2363
10.0,10,5.237728
9.0,9,5.23919
9.0,9,5.24102
10.0,10,5.24245
9.0,9,5.243903
10.0,10,5.245862
9.0,9,5.247317
10.0,10,5.249219
9.0,9,5.250622
10.0,10,5.252118
9.0,9,5.253935
10.0,10,5.255375
10.0,10,5.257193
10.0,10,5.258642
10.0,10,5.260492
10.0,10,5.2619
10.0,10,5.26371
9.0,9,5.265071
12.0,12,5.26701
8.0,8,5.268313
9.0,9,5.269675
8.0,8,5.271006
10.0,10,5.272828
11.0,11,5.274269
9.0,9,5.27601
10.0,10,5.277483
9.0,9,5.278887
10.0,10,5.280699
10.0,10,5.282114
10.0,10,5.28394
9.0,9,5.285539
9.0,9,5.286942
10.0,10,5.288734
10.0,10,5.290151
11.0,11,5.292019
9.0,9,5.293372
11.0,11,5.295284
11.0,11,5.29716
9.0,9,5.298542
10.0,10,5.300281
10.0,10,5.301702
8.0,8,5.302997
9.0,9,5.304414
16.0,16,5.307057
29.0,29,5.312044
22.0,22,5.315387
11.0,11,5.317209
16.0,16,5.337071
14.0,14,5.33921
14.0,14,5.341631
9.0,9,5.343016
8.0,8,5.344374
10.0,10,5.34621
9.0,9,5.347594
10.0,10,5.349009
11.0,11,5.3508
9.0,9,5.352186
10.0,10,5.354008
10.0,10,5.355415
9.0,9,5.35718
10.0,10,5.358625
8.0,8,5.359921
14.0,14,5.3624
11.0,11,5.363847
10.0,10,5.365614
10.0,10,5.367025
10.0,10,5.368821
10.0,10,5.370279
10.0,10,5.372118
11.0,11,5.373972
9.0,9,5.37535
10.0,10,5.376654
9.0,9,5.37848
10.0,10,5.379907
10.0,10,5.381713
9.0,9,5.383063
10.0,10,5.384484
10.0,10,5.386313
9.0,9,5.387727
8.0,8,5.38902
10.0,10,5.39076
10.0,10,5.392189
9.0,9,5.393598
18.0,18,5.396658
17.0,17,5.39924
16.0,16,5.40175
14.0,14,5.404277
17.0,17,5.406836
8.0,8,5.40814
9.0,9,5.409501
10.0,10,5.411382
10.0,10,5.412774
9.0,9,5.414117
9.0,9,5.415826
9.0,9,5.417202
9.0,9,5.418598
15.0,15,5.421124
14.0,14,5.423174
14.0,14,5.425632
15.0,15,5.428141
20.0,20,5.431331
9.0,9,5.432607
13.0,13,5.434607
9.0,9,5.435937
11.0,11,5.437777
9.0,9,5.439117
8.0,8,5.440415
9.0,9,5.442152
10.0,10,5.443572
11.0,11,5.445577
9.0,9,5.447016
10.0,10,5.44881
10.0,10,5.450252
11.0,11,5.452133
11.0,11,5.453983
10.0,10,5.455363
8.0,8,5.456654
10.0,10,5.458431
10.0,10,5.459788
11.0,11,5.461657
9.0,9,5.463007
9.0,9,5.464367
9.0,9,5.466114
10.0,10,5.467497
9.0,9,5.468851
10.0,10,5.47068
10.0,10,5.472119
11.0,11,5.474014
10.0,10,5.475794
11.0,11,5.477343
9.0,9,5.479105
11.0,11,5.480546
11.0,11,5.482425
10.0,10,5.484185
9.0,9,5.485526
10.0,10,5.486963
9.0,9,5.488697
9.0,9,5.490059
10.0,10,5.491542
11.0,11,5.49341
9.0,9,5.49486
11.0,11,5.496773
11.0,11,5.49871
11.0,11,5.500567
11.0,11,5.502043
9.0,9,5.503695
9.0,9,5.505118
9.0,9,5.506483
11.0,11,5.508357
10.0,10,5.509794
13.0,13,5.512225
11.0,11,5.513666
9.0,9,5.515432
11.0,11,5.516918
11.0,11,5.518819
11.0,11,5.520696
10.0,10,5.522082
11.0,11,5.523955
11.0,11,5.525865
8.0,8,5.527212
9.0,9,5.528591
10.0,10,5.530411
11.0,11,5.53189
9.0,9,5.533631
11.0,11,5.535123
9.0,9,5.536934
12.0,12,5.538953
9.0,9,5.540309
9.0,9,5.54167
10.0,10,5.543474
9.0,9,5.544914
11.0,11,5.546739
9.0,9,5.548053
9.0,9,5.549451
9.0,9,5.550837
10.0,10,5.552653
9.0,9,5.553997
11.0,11,5.55585
9.0,9,5.557201
9.0,9,5.558565
11.0,11,5.560493
10.0,10,5.562329
13.0,13,5.564342
9.0,9,5.565685
9.0,9,5.566992
10.0,10,5.568866
8.0,8,5.570208
10.0,10,5.571628
9.0,9,5.573369
9.0,9,5.574747
11.0,11,5.57664
9.0,9,5.578058
12.0,12,5.579875
11.0,11,5.581739
9.0,9,5.583083
13.0,13,5.585069
9.0,9,5.586421
11.0,11,5.588302
9.0,9,5.589683
10.0,10,5.591483
11.0,11,5.593389
9.0,9,5.594703
10.0,10,5.59617
11.0,11,5.598039
10.0,10,5.599844
11.0,11,5.601317
9.0,9,5.603104
9.0,9,5.604444
11.0,11,5.606266
9.0,9,5.607574
10.0,10,5.609034
9.0,9,5.61081
10.0,10,5.612158
10.0,10,5.613949
11.0,11,5.615438
10.0,10,5.61727
11.0,11,5.619161
11.0,11,5.620666
9.0,9,5.622411
12.0,12,5.624357
11.0,11,5.625824
10.0,10,5.627601
11.0,11,5.62943
10.0,10,5.630814
11.0,11,5.63264
10.0,10,5.634077
10.0,10,5.635881
10.0,10,5.637303
9.0,9,5.639034
11.0,11,5.640439
10.0,10,5.642276
9.0,9,5.643644
9.0,9,5.644977
9.0,9,5.646677
9.0,9,5.648013
9.0,9,5.64937
11.0,11,5.651109
9.0,9,5.652546
9.0,9,5.653927
12.0,12,5.655785
10.0,10,5.657632
10.0,10,5.659016
10.0,10,5.66082
8.0,8,5.662069
8.0,8,5.66335
9.0,9,5.664712
11.0,11,5.66663
9.0,9,5.667982
10.0,10,5.669798
10.0,10,5.671229
10.0,10,5.673098
9.0,9,5.674458
13.0,13,5.6764
11.0,11,5.678236
12.0,12,5.680155
9.0,9,5.681503
10.0,10,5.683184
11.0,11,5.68464
12.0,12,5.686623
11.0,11,5.688508
11.0,11,5.690353
10.0,10,5.69172
10.0,10,5.693531
9.0,9,5.694911
11.0,11,5.696777
8.0,8,5.698026
12.0,12,5.699895
10.0,10,5.701324
9.0,9,5.70305
10.0,10,5.704491
10.0,10,5.706297
9.0,9,5.707658
10.0,10,5.70905
10.0,10,5.710817
9.0,9,5.712191
11.0,11,5.714078
10.0,10,5.715503
8.0,8,5.716805
9.0,9,5.718584
10.0,10,5.720029
9.0,9,5.721369
11.0,11,5.723177
9.0,9,5.724552
11.0,11,5.726395
10.0,10,5.728254
10.0,10,5.729682
9.0,9,5.73106
10.0,10,5.732851
10.0,10,5.734163
11.0,11,5.73603
11.0,11,5.738033
11.0,11,5.739915
11.0,11,5.741432
9.0,9,5.743157
11.0,11,5.744847
9.0,9,5.746551
9.0,9,5.747907
11.0,11,5.749735
9.0,9,5.751124
10.0,10,5.752631
9.0,9,5.754377
10.0,10,5.755826
9.0,9,5.757268
10.0,10,5.759062
9.0,9,5.760435
10.0,10,5.762256
9.0,9,5.763748
8.0,8,5.765012
11.0,11,5.766834
11.0,11,5.768341
9.0,9,5.770093
10.0,10,5.771509
13.0,13,5.773442
9.0,9,5.775105
9.0,9,5.776488
10.0,10,5.777907
10.0,10,5.779743
10.0,10,5.781166
10.0,10,5.782979
11.0,11,5.784919
11.0,11,5.786372
9.0,9,5.788109
11.0,11,5.789592
10.0,10,5.791423
9.0,9,5.792849
9.0,9,5.794161
11.0,11,5.796048
12.0,12,5.797935
9.0,9,5.799317
10.0,10,5.801095
10.0,10,5.802619
9.0,9,5.804377
10.0,10,5.805758
9.0,9,5.807112
11.0,11,5.808938
10.0,10,5.810704
10.0,10,5.812134
11.0,11,5.813972
11.0,11,5.815876
10.0,10,5.817282
12.0,12,5.819231
10.0,10,5.821021
11.0,11,5.822543
11.0,11,5.824386
9.0,9,5.825743
10.0,10,5.827513
14.0,14,5.829528
9.0,9,5.831289
11.0,11,5.832784
9.0,9,5.834503
9.0,9,5.835928
11.0,11,5.837786
10.0,10,5.839168
11.0,11,5.841064
11.0,11,5.842944
9.0,9,5.844354
8.0,8,5.845655
11.0,11,5.847708
10.0,10,5.849176
8.0,8,5.850457
9.0,9,5.851879
9.0,9,5.853625
12.0,12,5.855531
10.0,10,5.856875
9.0,9,5.858229
9.0,9,5.860036
10.0,10,5.861464
9.0,9,5.862795
10.0,10,5.864593
10.0,10,5.866026
11.0,11,5.867937
104.0,104,5.884757
90.0,90,5.899553
54.0,54,5.908024
64.0,64,5.918309
38.0,38,5.92445
11.0,11,5.925928
11.0,11,5.927904
11.0,11,5.929807
19.0,19,5.932842
72.0,72,5.944348
104.0,104,5.960927
54.0,54,5.969222
270.0,270,6.012237
9.0,9,6.013623
13.0,13,6.015598
15.0,15,6.018114
75.0,75,6.029963
117.0,117,6.048487
95.0,95,6.063562
25.0,25,6.067472
17.0,17,6.070069
17.0,17,6.072606
56.0,56,6.081465
27.0,27,6.08583
65.0,65,6.096055
219.0,219,6.130664
60.0,60,6.140301
65.0,65,6.1506
10.0,10,6.152431
12.0,12,6.154332
10.0,10,6.155685
19.0,19,6.158853
12.0,12,6.16081
12.0,12,6.162738
11.0,11,6.164629
70.0,70,6.175529
115.0,115,6.194061
68.0,68,6.204843
92.0,92,6.21945
15.0,15,6.221956
11.0,11,6.223849
10.0,10,6.225259
13.0,13,6.227378
10.0,10,6.229375
10.0,10,6.230808
9.0,9,6.232553
10.0,10,6.233948
10.0,10,6.235757
9.0,9,6.237094
9.0,9,6.238381
11.0,11,6.240359
11.0,11,6.242311
9.0,9,6.243846
9.0,9,6.245208
18.0,18,6.248344
58.0,58,6.257837
198.0,198,6.290082
180.0,180,6.318673
90.0,90,6.332665
93.0,93,6.347229
90.0,90,6.361754
14.0,14,6.363735
14.0,14,6.366169
19.0,19,6.369379
25.0,25,6.373202
57.0,57,6.382019
109.0,109,6.399579
99.0,99,6.415452
84.0,84,6.428827
134.0,134,6.450326
197.0,197,6.481397
18.0,18,6.484084
18.0,18,6.487181
100.0,100,6.502978
255.0,255,6.543939
110.0,110,6.561334
16.0,16,6.563845
16.0,16,6.566341
21.0,21,6.569509
14.0,14,6.571918
15.0,15,6.574319
60.0,60,6.583897
59.0,59,6.592827
73.0,73,6.604727
74.0,74,6.61626
77.0,77,6.628485
87.0,87,6.642413
88.0,88,6.656341
101.0,101,6.672431
124.0,124,6.692027
74.0,74,6.703992
96.0,96,6.718973
128.0,128,6.739163
114.0,114,6.757033
139.0,139,6.788964
97.0,97,6.812734
231.0,231,6.877552
194.0,194,6.908733
142.0,142,6.931145
117.0,117,6.95016
120.0,120,6.969794
116.0,116,6.988283
103.0,103,7.004594
83.0,83,7.017893
95.0,95,7.032993
90.0,90,7.04694
9.0,9,7.048297
10.0,10,7.050163
8.0,8,7.051487
94.0,94,7.066002
176.0,176,7.094516
115.0,115,7.113102
98.0,98,7.128998
13.0,13,7.130962
14.0,14,7.133011
13.0,13,7.135524
16.0,16,7.138001
16.0,16,7.140547
107.0,107,7.157273
131.0,131,7.178155
216.0,216,7.212665
151.0,151,7.236879
165.0,165,7.263011
236.0,236,7.300353
162.0,162,7.32597
177.0,177,7.353646
178.0,178,7.381582
201.0,201,7.413518
218.0,218,7.448168
169.0,169,7.474751
147.0,147,7.498068
207.0,207,7.530847
135.0,135,7.552154
136.0,136,7.573438
217.0,217,7.607473
169.0,169,7.633884
245.0,245,7.67259
176.0,176,7.7003
185.0,185,7.729745
240.0,240,7.767364
163.0,163,7.792677
179.0,179,7.821192
135.0,135,7.842708
159.0,159,7.867994
165.0,165,7.893937
159.0,159,7.91923
147.0,147,7.943102
189.0,189,7.97439
157.0,157,8.000867
162.0,162,8.027159
159.0,159,8.052533
155.0,155,8.077529
149.0,149,8.10112
199.0,199,8.132617
180.0,180,8.161531
158.0,158,8.186364
134.0,134,8.207742
155.0,155,8.232459
211.0,211,8.265397
153.0,153,8.289925
208.0,208,8.322322
166.0,166,8.348114
171.0,171,8.375137
169.0,169,8.401901
155.0,155,8.426605
176.0,176,8.454202
133.0,133,8.474932
137.0,137,8.496344
141.0,141,8.518373
145.0,145,8.541386
166.0,166,8.567396
181.0,181,8.596059
153.0,153,8.6198
167.0,167,8.645869
189.0,189,8.675305
