#{"t_start": 1784097176.0750148, "env_id": "CartPole-v1"}
r,l,t
10.0,10,4.764842
10.0,10,4.766678
9.0,9,4.768035
9.0,9,4.769384
10.0,10,4.771244
9.0,9,4.772736
8.0,8,4.774154
10.0,10,4.776023
10.0,10,4.777485
10.0,10,4.779416
12.0,12,4.781365
17.0,17,4.784086
23.0,23,4.787885
23.0,23,4.791507
20.0,20,4.79485
17.0,17,4.797941
16.0,16,4.800641
17.0,17,4.803354
19.0,19,4.806585
13.0,13,4.80865
10.0,10,4.810104
9.0,9,4.811902
9.0,9,4.813198
9.0,9,4.814572
8.0,8,4.815955
9.0,9,4.817363
10.0,10,4.819233
11.0,11,4.821101
10.0,10,4.822485
9.0,9,4.823891
17.0,17,4.826875
15.0,15,4.829033
12.0,12,4.830988
14.0,14,4.83355
16.0,16,4.83614
18.0,18,4.838821
17.0,17,4.841847
16.0,16,4.844466
15.0,15,4.846577
21.0,21,4.850238
23.0,23,4.853656
21.0,21,4.857397
17.0,17,4.860039
15.0,15,4.862569
11.0,11,4.864049
9.0,9,4.865808
14.0,14,4.867921
12.0,12,4.869829
19.0,19,4.872971
18.0,18,4.875714
19.0,19,4.878842
16.0,16,4.881424
24.0,24,4.885198
19.0,19,4.88835
28.0,28,4.892819
24.0,24,4.89657
15.0,15,4.899018
13.0,13,4.901021
16.0,16,4.903562
17.0,17,4.906139
23.0,23,4.90996
23.0,23,4.913732
28.0,28,4.918166
29.0,29,4.922687
18.0,18,4.925374
19.0,19,4.928534
18.0,18,4.931606
17.0,17,4.934235
17.0,17,4.936843
14.0,14,4.939332
19.0,19,4.942054
14.0,14,4.944482
15.0,15,4.947001
17.0,17,4.949677
16.0,16,4.952244
22.0,22,4.955581
20.0,20,4.958772
24.0,24,4.96267
19.0,19,4.965881
14.0,14,4.968339
11.0,11,4.969822
13.0,13,4.972227
12.0,12,4.974145
17.0,17,4.976704
13.0,13,4.978686
17.0,17,4.981305
13.0,13,4.983772
12.0,12,4.985689
16.0,16,4.988232
17.0,17,4.990878
13.0,13,4.992878
9.0,9,4.994213
9.0,9,4.995983
10.0,10,4.997426
8.0,8,4.998741
10.0,10,5.000587
9.0,9,5.001955
8.0,8,5.003287
10.0,10,5.004723
11.0,11,5.006625
10.0,10,5.008423
8.0,8,5.009721
10.0,10,5.011131
10.0,10,5.012906
9.0,9,5.014286
8.0,8,5.015677
10.0,10,5.017061
9.0,9,5.018806
10.0,10,5.020253
8.0,8,5.021572
10.0,10,5.023365
10.0,10,5.024791
10.0,10,5.026585
13.0,13,5.02861
17.0,17,5.031237
51.0,51,5.039541
32.0,32,5.044675
55.0,55,5.053668
55.0,55,5.062125
24.0,24,5.066016
26.0,26,5.070356
27.0,27,5.074844
21.0,21,5.078088
21.0,21,5.081379
22.0,22,5.085069
19.0,19,5.087845
18.0,18,5.090937
20.0,20,5.094074
17.0,17,5.09668
24.0,24,5.100699
17.0,17,5.10331
22.0,22,5.107079
19.0,19,5.110225
15.0,15,5.112363
19.0,19,5.115577
22.0,22,5.119276
18.0,18,5.121993
16.0,16,5.124585
19.0,19,5.127687
21.0,21,5.130989
17.0,17,5.133673
17.0,17,5.136677
21.0,21,5.139977
18.0,18,5.142683
20.0,20,5.14589
22.0,22,5.149619
18.0,18,5.15229
11.0,11,5.15417
16.0,16,5.156766
9.0,9,5.158145
10.0,10,5.159932
10.0,10,5.161339
11.0,11,5.163202
10.0,10,5.165106
10.0,10,5.166466
10.0,10,5.168273
9.0,9,5.169626
9.0,9,5.170989
9.0,9,5.172332
10.0,10,5.174125
10.0,10,5.17558
18.0,18,5.178629
12.0,12,5.180553
12.0,12,5.182524
14.0,14,5.184574
16.0,16,5.187186
14.0,14,5.189635
10.0,10,5.19114
17.0,17,5.194267
12.0,12,5.196255
14.0,14,5.198386
24.0,24,5.202249
26.0,26,5.206641
17.0,17,5.209303
16.0,16,5.211871
19.0,19,5.215029
17.0,17,5.217646
32.0,32,5.222779
27.0,27,5.227195
15.0,15,5.229263
18.0,18,5.232384
19.0,19,5.235555
23.0,23,5.238928
26.0,26,5.243345
15.0,15,5.245844
12.0,12,5.247797
12.0,12,5.249788
16.0,16,5.25234
13.0,13,5.254311
12.0,12,5.256224
14.0,14,5.258364
14.0,14,5.260811
13.0,13,5.26282
11.0,11,5.26472
16.0,16,5.267313
10.0,10,5.26873
10.0,10,5.270506
9.0,9,5.271883
11.0,11,5.273809
13.0,13,5.275807
12.0,12,5.27772
15.0,15,5.280241
10.0,10,5.281699
14.0,14,5.284139
15.0,15,5.286618
19.0,19,5.289372
17.0,17,5.292387
27.0,27,5.296414
36.0,36,5.302181
28.0,28,5.306695
32.0,32,5.311727
22.0,22,5.315486
19.0,19,5.318577
19.0,19,5.321291
23.0,23,5.325094
15.0,15,5.32757
19.0,19,5.330698
13.0,13,5.332716
13.0,13,5.334735
10.0,10,5.336552
10.0,10,5.337976
13.0,13,5.339999
10.0,10,5.341808
10.0,10,5.343218
14.0,14,5.34565
13.0,13,5.347657
10.0,10,5.349473
17.0,17,5.352065
14.0,14,5.354139
14.0,14,5.356567
15.0,15,5.359083
20.0,20,5.362315
23.0,23,5.365697
21.0,21,5.369376
25.0,25,5.373342
17.0,17,5.376053
14.0,14,5.378467
11.0,11,5.379958
10.0,10,5.381762
10.0,10,5.383148
9.0,9,5.384908
9.0,9,5.386274
10.0,10,5.387644
8.0,8,5.388925
10.0,10,5.390774
9.0,9,5.392152
9.0,9,5.393519
9.0,9,5.395236
10.0,10,5.396636
11.0,11,5.398519
9.0,9,5.399876
11.0,11,5.40179
10.0,10,5.403213
10.0,10,5.405022
8.0,8,5.406289
9.0,9,5.407693
11.0,11,5.409576
9.0,9,5.410909
11.0,11,5.412764
11.0,11,5.414623
11.0,11,5.416131
13.0,13,5.418471
11.0,11,5.41992
12.0,12,5.421831
14.0,14,5.424377
16.0,16,5.426936
13.0,13,5.428933
14.0,14,5.43139
11.0,11,5.432905
11.0,11,5.434789
12.0,12,5.436693
14.0,14,5.439119
15.0,15,5.441254
12.0,12,5.443207
15.0,15,5.445626
13.0,13,5.447621
14.0,14,5.450168
19.0,19,5.453331
17.0,17,5.455987
15.0,15,5.458529
17.0,17,5.461164
13.0,13,5.463142
16.0,16,5.465775
16.0,16,5.468514
12.0,12,5.470572
14.0,14,5.473292
11.0,11,5.475032
11.0,11,5.47699
12.0,12,5.479035
13.0,13,5.48114
12.0,12,5.483321
11.0,11,5.485254
10.0,10,5.487192
9.0,9,5.488721
14.0,14,5.490842
12.0,12,5.492814
10.0,10,5.49468
10.0,10,5.496125
11.0,11,5.498031
12.0,12,5.50004
9.0,9,5.501429
12.0,12,5.503356
13.0,13,5.505773
13.0,13,5.50784
15.0,15,5.510342
12.0,12,5.512436
15.0,15,5.514683
14.0,14,5.517234
15.0,15,5.519788
15.0,15,5.521958
15.0,15,5.524519
16.0,16,5.52712
15.0,15,5.529666
14.0,14,5.531775
12.0,12,5.533707
14.0,14,5.536149
16.0,16,5.538723
15.0,15,5.541353
15.0,15,5.54349
12.0,12,5.545438
14.0,14,5.547891
17.0,17,5.55055
11.0,11,5.552437
14.0,14,5.554499
15.0,15,5.557024
13.0,13,5.55911
18.0,18,5.562228
17.0,17,5.56484
14.0,14,5.567316
17.0,17,5.569958
18.0,18,5.572651
19.0,19,5.575877
15.0,15,5.578346
18.0,18,5.581061
13.0,13,5.583462
12.0,12,5.585389
15.0,15,5.587456
15.0,15,5.589988
13.0,13,5.592014
15.0,15,5.594485
14.0,14,5.596912
13.0,13,5.598957
13.0,13,5.600926
15.0,15,5.603374
11.0,11,5.605239
16.0,16,5.607826
15.0,15,5.609984
14.0,14,5.612427
19.0,19,5.615647
18.0,18,5.618434
17.0,17,5.621071
19.0,19,5.624278
18.0,18,5.627353
20.0,20,5.630523
17.0,17,5.633286
20.0,20,5.636495
28.0,28,5.641059
22.0,22,5.644408
24.0,24,5.648372
28.0,28,5.652861
19.0,19,5.655981
16.0,16,5.658585
23.0,23,5.662333
16.0,16,5.664989
24.0,24,5.668811
27.0,27,5.673245
32.0,32,5.678412
17.0,17,5.681074
21.0,21,5.684337
18.0,18,5.687427
19.0,19,5.690204
19.0,19,5.69339
14.0,14,5.695879
13.0,13,5.697946
15.0,15,5.700434
13.0,13,5.702499
17.0,17,5.705106
16.0,16,5.707705
17.0,17,5.710338
15.0,15,5.712837
18.0,18,5.715935
15.0,15,5.718066
21.0,21,5.721709
18.0,18,5.724409
25.0,25,5.728332
19.0,19,5.731489
21.0,21,5.734852
22.0,22,5.738589
20.0,20,5.741826
19.0,19,5.744997
18.0,18,5.747693
26.0,26,5.752035
19.0,19,5.7548
16.0,16,5.75741
20.0,20,5.760651
15.0,15,5.763145
18.0,18,5.76621
15.0,15,5.768347
18.0,18,5.771392
18.0,18,5.774057
19.0,19,5.777177
21.0,21,5.780455
16.0,16,5.783028
17.0,17,5.785992
16.0,16,5.788539
18.0,18,5.791235
20.0,20,5.794388
15.0,15,5.796856
19.0,19,5.799978
17.0,17,5.802614
19.0,19,5.805737
14.0,14,5.807788
16.0,16,5.81034
15.0,15,5.812837
20.0,20,5.81601
15.0,15,5.818493
19.0,19,5.821187
20.0,20,5.824406
26.0,26,5.828705
21.0,21,5.831947
21.0,21,5.835294
19.0,19,5.838415
15.0,15,5.840905
15.0,15,5.843388
14.0,14,5.845483
15.0,15,5.847994
17.0,17,5.85064
18.0,18,5.853697
15.0,15,5.855817
19.0,19,5.858974
12.0,12,5.860904
14.0,14,5.863356
18.0,18,5.866029
12.0,12,5.867943
16.0,16,5.870495
15.0,15,5.873007
12.0,12,5.874925
12.0,12,5.876856
12.0,12,5.878753
10.0,10,5.880167
9.0,9,5.881895
9.0,9,5.88324
9.0,9,5.884576
9.0,9,5.885937
10.0,10,5.887738
9.0,9,5.889088
10.0,10,5.890886
10.0,10,5.892303
13.0,13,5.894265
13.0,13,5.896641
16.0,16,5.899172
17.0,17,5.901782
13.0,13,5.903766
18.0,18,5.906856
19.0,19,5.909593
19.0,19,5.912698
14.0,14,5.915102
15.0,15,5.917213
18.0,18,5.920248
30.0,30,5.9248
28.0,28,5.929249
20.0,20,5.93245
26.0,26,5.936803
23.0,23,5.940535
55.0,55,5.948909
37.0,37,5.955049
25.0,25,5.95891
19.0,19,5.962086
15.0,15,5.964153
13.0,13,5.966627
15.0,15,5.968751
15.0,15,5.97122
18.0,18,5.974286
14.0,14,5.976379
16.0,16,5.978913
17.0,17,5.981551
19.0,19,5.984662
12.0,12,5.986596
12.0,12,5.988531
14.0,14,5.990983
16.0,16,5.99356
18.0,18,5.99627
17.0,17,5.998915
14.0,14,6.001338
19.0,19,6.004499
28.0,28,6.008991
18.0,18,6.011694
24.0,24,6.01549
48.0,48,6.023104
15.0,15,6.025587
17.0,17,6.028188
19.0,19,6.031287
17.0,17,6.033918
16.0,16,6.036497
18.0,18,6.039541
16.0,16,6.04209
22.0,22,6.045402
26.0,26,6.049732
20.0,20,6.052943
22.0,22,6.056278
16.0,16,6.058906
17.0,17,6.061575
25.0,25,6.065839
82.0,82,6.078682
27.0,27,6.083099
23.0,23,6.086918
20.0,20,6.090118
20.0,20,6.093375
18.0,18,6.096043
20.0,20,6.099305
21.0,21,6.102584
43.0,43,6.10951
25.0,25,6.11336
30.0,30,6.118336
24.0,24,6.122127
19.0,19,6.125363
18.0,18,6.128042
21.0,21,6.131312
16.0,16,6.133962
18.0,18,6.137017
21.0,21,6.140292
24.0,24,6.144023
21.0,21,6.147277
22.0,22,6.151214
20.0,20,6.154482
17.0,17,6.157198
18.0,18,6.160243
22.0,22,6.163549
26.0,26,6.167992
25.0,25,6.17193
21.0,21,6.175215
22.0,22,6.178919
24.0,24,6.182805
28.0,28,6.187346
20.0,20,6.19061
16.0,16,6.193196
18.0,18,6.195908
21.0,21,6.199259
23.0,23,6.20302
22.0,22,6.206708
25.0,25,6.210544
25.0,25,6.226376
27.0,27,6.23088
24.0,24,6.2381
20.0,20,6.243238
19.0,19,6.246383
19.0,19,6.249224
14.0,14,6.251716
27.0,27,6.256133
18.0,18,6.258898
49.0,49,6.266699
34.0,34,6.272327
22.0,22,6.275743
18.0,18,6.278892
21.0,21,6.28218
18.0,18,6.285279
18.0,18,6.287955
20.0,20,6.291194
17.0,17,6.293853
16.0,16,6.296443
22.0,22,6.300169
22.0,22,6.303537
30.0,30,6.308553
24.0,24,6.312346
22.0,22,6.315619
22.0,22,6.319486
20.0,20,6.322704
22.0,22,6.326055
17.0,17,6.329038
19.0,19,6.331841
15.0,15,6.334484
26.0,26,6.338895
21.0,21,6.342194
26.0,26,6.346189
20.0,20,6.349543
15.0,15,6.352095
15.0,15,6.354609
13.0,13,6.356656
19.0,19,6.35981
17.0,17,6.362403
16.0,16,6.365086
13.0,13,6.367274
17.0,17,6.370303
18.0,18,6.372988
16.0,16,6.375519
14.0,14,6.377975
15.0,15,6.380102
17.0,17,6.383134
21.0,21,6.386402
21.0,21,6.389668
15.0,15,6.3922
24.0,24,6.396047
21.0,21,6.399391
23.0,23,6.40322
26.0,26,6.407239
16.0,16,6.409815
20.0,20,6.413068
20.0,20,6.416323
24.0,24,6.42017
29.0,29,6.425097
22.0,22,6.428432
17.0,17,6.431078
26.0,26,6.435454
18.0,18,6.438134
16.0,16,6.440739
20.0,20,6.443947
16.0,16,6.446485
15.0,15,6.448979
19.0,19,6.452148
14.0,14,6.454203
13.0,13,6.456596
18.0,18,6.459256
19.0,19,6.46237
17.0,17,6.465017
16.0,16,6.467545
16.0,16,6.470088
18.0,18,6.473138
30.0,30,6.477764
18.0,18,6.480827
20.0,20,6.484048
17.0,17,6.486658
13.0,13,6.488656
22.0,22,6.492387
25.0,25,6.496228
20.0,20,6.499479
27.0,27,6.503861
18.0,18,6.506548
22.0,22,6.51025
18.0,18,6.512932
20.0,20,6.516141
20.0,20,6.519344
18.0,18,6.522408
19.0,19,6.525036
21.0,21,6.528651
16.0,16,6.531205
22.0,22,6.53454
26.0,26,6.53885
28.0,28,6.543298
15.0,15,6.545426
20.0,20,6.548619
20.0,20,6.551799
25.0,25,6.556055
19.0,19,6.558967
13.0,13,6.561425
19.0,19,6.56419
19.0,19,6.567318
21.0,21,6.57059
16.0,16,6.573185
20.0,20,6.57639
23.0,23,6.580163
20.0,20,6.583366
19.0,19,6.586568
18.0,18,6.589247
23.0,23,6.59296
15.0,15,6.595502
22.0,22,6.59885
16.0,16,6.601432
21.0,21,6.604986
16.0,16,6.607581
15.0,15,6.609738
16.0,16,6.612324
15.0,15,6.614912
18.0,18,6.618049
16.0,16,6.620609
22.0,22,6.623928
24.0,24,6.627795
16.0,16,6.63032
17.0,17,6.633053
26.0,26,6.637329
20.0,20,6.640563
18.0,18,6.643307
18.0,18,6.646329
18.0,18,6.64908
17.0,17,6.652149
24.0,24,6.655932
26.0,26,6.659838
17.0,17,6.662459
16.0,16,6.66511
16.0,16,6.667761
19.0,19,6.670927
20.0,20,6.674167
15.0,15,6.676701
19.0,19,6.679778
19.0,19,6.682621
14.0,14,6.685025
17.0,17,6.687684
14.0,14,6.690169
19.0,19,6.692919
21.0,21,6.696565
21.0,21,6.700031
17.0,17,6.702676
27.0,27,6.707086
14.0,14,6.709138
16.0,16,6.711679
23.0,23,6.715545
18.0,18,6.718691
16.0,16,6.721238
24.0,24,6.725068
16.0,16,6.727638
20.0,20,6.730807
23.0,23,6.734303
20.0,20,6.737539
14.0,14,6.739945
15.0,15,6.742448
17.0,17,6.745124
11.0,11,6.747001
17.0,17,6.749705
11.0,11,6.75159
15.0,15,6.753767
14.0,14,6.756247
12.0,12,6.758241
17.0,17,6.760893
19.0,19,6.764016
16.0,16,6.766617
16.0,16,6.769191
15.0,15,6.771775
18.0,18,6.774662
23.0,23,6.778547
16.0,16,6.781214
22.0,22,6.784743
18.0,18,6.787847
18.0,18,6.790549
16.0,16,6.793177
21.0,21,6.796836
18.0,18,6.799629
17.0,17,6.802297
17.0,17,6.805309
21.0,21,6.808588
15.0,15,6.811137
23.0,23,6.814506
21.0,21,6.818307
22.0,22,6.821673
17.0,17,6.824306
26.0,26,6.828677
31.0,31,6.833808
29.0,29,6.838389
20.0,20,6.841611
22.0,22,6.844943
18.0,18,6.847958
20.0,20,6.851264
20.0,20,6.85448
24.0,24,6.858398
16.0,16,6.860997
16.0,16,6.863576
25.0,25,6.867586
20.0,20,6.870844
18.0,18,6.873935
20.0,20,6.877107
17.0,17,6.87972
14.0,14,6.881877
13.0,13,6.884296
19.0,19,6.887022
14.0,14,6.889474
18.0,18,6.892222
16.0,16,6.894755
18.0,18,6.897862
16.0,16,6.90043
14.0,14,6.902465
15.0,15,6.905021
16.0,16,6.907566
15.0,15,6.910067
16.0,16,6.912647
13.0,13,6.914686
18.0,18,6.917746
20.0,20,6.920934
17.0,17,6.923662
16.0,16,6.926259
17.0,17,6.928864
16.0,16,6.931384
20.0,20,6.934599
21.0,21,6.937807
27.0,27,6.942162
18.0,18,6.945214
22.0,22,6.948563
25.0,25,6.952508
14.0,14,6.954926
19.0,19,6.958048
20.0,20,6.961231
21.0,21,6.964497
14.0,14,6.966541
22.0,22,6.970235
20.0,20,6.973443
27.0,27,6.977826
18.0,18,6.980504
18.0,18,6.983562
19.0,19,6.986324
22.0,22,6.990026
24.0,24,6.993833
24.0,24,6.997649
23.0,23,7.001425
16.0,16,7.003958
20.0,20,7.007185
19.0,19,7.009929
16.0,16,7.01244
11.0,11,7.014291
14.0,14,7.01678
11.0,11,7.018242
14.0,14,7.020676
13.0,13,7.022671
19.0,19,7.025817
17.0,17,7.028427
13.0,13,7.030429
15.0,15,7.032947
16.0,16,7.035494
16.0,16,7.038052
24.0,24,7.04193
25.0,25,7.045783
18.0,18,7.048931
21.0,21,7.052222
19.0,19,7.05542
23.0,23,7.059302
22.0,22,7.062616
24.0,24,7.066492
20.0,20,7.069714
18.0,18,7.072814
15.0,15,7.074998
18.0,18,7.078067
16.0,16,7.08071
24.0,24,7.084561
26.0,26,7.088558
20.0,20,7.091812
23.0,23,7.095631
16.0,16,7.098195
23.0,23,7.101976
24.0,24,7.105835
27.0,27,7.110301
19.0,19,7.113078
18.0,18,7.116178
15.0,15,7.118674
22.0,22,7.122028
24.0,24,7.125837
18.0,18,7.128907
22.0,22,7.132265
18.0,18,7.135365
16.0,16,7.137921
23.0,23,7.14132
20.0,20,7.144515
30.0,30,7.149507
18.0,18,7.152272
25.0,25,7.156552
17.0,17,7.159228
26.0,26,7.163156
18.0,18,7.166279
19.0,19,7.169416
21.0,21,7.172684
24.0,24,7.176616
24.0,24,7.180377
32.0,32,7.185619
26.0,26,7.18954
28.0,28,7.194093
16.0,16,7.196639
22.0,22,7.200412
16.0,16,7.202987
21.0,21,7.206284
22.0,22,7.210036
27.0,27,7.21406
27.0,27,7.218585
32.0,32,7.223757
25.0,25,7.227636
17.0,17,7.230644
23.0,23,7.234065
22.0,22,7.237818
18.0,18,7.240606
27.0,27,7.245407
20.0,20,7.248694
22.0,22,7.252539
21.0,21,7.255865
27.0,27,7.260327
22.0,22,7.26369
19.0,19,7.266902
15.0,15,7.269416
25.0,25,7.273319
16.0,16,7.275866
32.0,32,7.280981
23.0,23,7.28477
19.0,19,7.287553
24.0,24,7.29145
25.0,25,7.295812
29.0,29,7.300418
22.0,22,7.303755
24.0,24,7.307675
32.0,32,7.313306
21.0,21,7.317094
26.0,26,7.321117
31.0,31,7.326363
28.0,28,7.330933
17.0,17,7.333665
18.0,18,7.336713
26.0,26,7.340767
18.0,18,7.343946
29.0,29,7.348551
24.0,24,7.352452
31.0,31,7.35764
24.0,24,7.361731
29.0,29,7.366591
27.0,27,7.371743
19.0,19,7.375101
24.0,24,7.379382
23.0,23,7.383551
16.0,16,7.38623
26.0,26,7.390824
23.0,23,7.394352
23.0,23,7.398213
20.0,20,7.401492
27.0,27,7.405975
25.0,25,7.410208
25.0,25,7.414192
23.0,23,7.418027
25.0,25,7.421997
25.0,25,7.426447
20.0,20,7.429723
18.0,18,7.432385
28.0,28,7.4369
18.0,18,7.440038
29.0,29,7.444665
18.0,18,7.447336
28.0,28,7.451822
20.0,20,7.45504
19.0,19,7.458274
24.0,24,7.462391
28.0,28,7.46685
26.0,26,7.471202
25.0,25,7.475372
20.0,20,7.478609
22.0,22,7.481927
24.0,24,7.485829
23.0,23,7.489588
22.0,22,7.49338
19.0,19,7.496132
15.0,15,7.498654
17.0,17,7.501237
27.0,27,7.505654
27.0,27,7.510194
21.0,21,7.513464
19.0,19,7.51658
30.0,30,7.521159
21.0,21,7.524846
21.0,21,7.528084
19.0,19,7.531191
18.0,18,7.533867
21.0,21,7.537124
19.0,19,7.54039
23.0,23,7.54418
20.0,20,7.547347
16.0,16,7.549898
26.0,26,7.553873
18.0,18,7.557028
23.0,23,7.560834
16.0,16,7.563349
16.0,16,7.565969
21.0,21,7.569224
20.0,20,7.572444
23.0,23,7.57633
18.0,18,7.579033
25.0,25,7.582953
32.0,32,7.588004
26.0,26,7.59234
18.0,18,7.595038
15.0,15,7.597569
16.0,16,7.600173
18.0,18,7.603228
23.0,23,7.606729
24.0,24,7.610554
18.0,18,7.613633
17.0,17,7.61626
21.0,21,7.61964
23.0,23,7.623453
22.0,22,7.627198
22.0,22,7.630443
25.0,25,7.634379
24.0,24,7.638212
27.0,27,7.64268
25.0,25,7.646549
24.0,24,7.650377
24.0,24,7.654136
19.0,19,7.657221
21.0,21,7.660522
23.0,23,7.664281
23.0,23,7.668118
20.0,20,7.671291
29.0,29,7.675889
21.0,21,7.67913
22.0,22,7.682844
26.0,26,7.686925
27.0,27,7.691536
26.0,26,7.696085
17.0,17,7.698715
20.0,20,7.702004
23.0,23,7.705763
31.0,31,7.710786
27.0,27,7.715262
26.0,26,7.719712
27.0,27,7.723839
29.0,29,7.729
18.0,18,7.731777
25.0,25,7.735681
30.0,30,7.740749
30.0,30,7.745602
29.0,29,7.750548
21.0,21,7.753797
22.0,22,7.757273
25.0,25,7.761725
19.0,19,7.764557
20.0,20,7.767836
23.0,23,7.771624
27.0,27,7.776093
21.0,21,7.779373
23.0,23,7.783218
21.0,21,7.786487
27.0,27,7.791002
25.0,25,7.794908
29.0,29,7.799411
28.0,28,7.803893
31.0,31,7.808991
24.0,24,7.812863
26.0,26,7.817224
27.0,27,7.821284
23.0,23,7.825122
27.0,27,7.829548
31.0,31,7.83461
23.0,23,7.838063
23.0,23,7.841882
22.0,22,7.845594
29.0,29,7.85015
24.0,24,7.853967
17.0,17,7.856638
20.0,20,7.859904
19.0,19,7.863008
30.0,30,7.867713
21.0,21,7.871366
25.0,25,7.87541
27.0,27,7.87978
23.0,23,7.883161
24.0,24,7.887008
24.0,24,7.890884
25.0,25,7.895109
20.0,20,7.898309
26.0,26,7.902239
19.0,19,7.905332
22.0,22,7.908749
19.0,19,7.911905
22.0,22,7.91564
20.0,20,7.918849
27.0,27,7.922917
28.0,28,7.927428
22.0,22,7.93113
19.0,19,7.934213
30.0,30,7.938802
22.0,22,7.942605
24.0,24,7.946471
28.0,28,7.95099
25.0,25,7.954926
29.0,29,7.959562
19.0,19,7.962699
20.0,20,7.965909
19.0,19,7.969014
19.0,19,7.971764
18.0,18,7.97496
17.0,17,7.97758
22.0,22,7.981273
22.0,22,7.984714
21.0,21,7.988033
24.0,24,7.991913
20.0,20,7.995131
25.0,25,7.999421
26.0,26,8.003417
20.0,20,8.006658
18.0,18,8.009832
21.0,21,8.013101
21.0,21,8.016372
17.0,17,8.019014
23.0,23,8.022746
18.0,18,8.025883
20.0,20,8.029071
20.0,20,8.032268
25.0,25,8.036166
22.0,22,8.039468
28.0,28,8.044065
28.0,28,8.048509
22.0,22,8.052191
38.0,38,8.0582
28.0,28,8.062828
36.0,36,8.068536
28.0,28,8.073032
29.0,29,8.078038
21.0,21,8.081325
29.0,29,8.08589
42.0,42,8.092858
77.0,77,8.105091
34.0,34,8.110422
39.0,39,8.116771
27.0,27,8.12121
29.0,29,8.125849
20.0,20,8.129089
22.0,22,8.132799
22.0,22,8.13611
33.0,33,8.141371
34.0,34,8.146974
26.0,26,8.150865
28.0,28,8.155282
33.0,33,8.16089
35.0,35,8.166219
28.0,28,8.170743
28.0,28,8.175301
23.0,23,8.179085
22.0,22,8.182829
18.0,18,8.185493
22.0,22,8.189175
17.0,17,8.191809
25.0,25,8.195757
39.0,39,8.202026
37.0,37,8.207846
41.0,41,8.214246
30.0,30,8.219282
23.0,23,8.22302
35.0,35,8.228416
35.0,35,8.234135
40.0,40,8.240625
42.0,42,8.247499
38.0,38,8.253402
41.0,41,8.259897
48.0,48,8.267626
50.0,50,8.275845
59.0,59,8.28543
42.0,42,8.292128
34.0,34,8.297693
36.0,36,8.303485
29.0,29,8.30814
28.0,28,8.312609
32.0,32,8.317767
23.0,23,8.321514
27.0,27,8.325707
28.0,28,8.33018
31.0,31,8.335323
33.0,33,8.340561
50.0,50,8.348732
51.0,51,8.357021
31.0,31,8.361765
27.0,27,8.366186
29.0,29,8.370745
27.0,27,8.375236
49.0,49,8.382923
88.0,88,8.397021
75.0,75,8.40925
64.0,64,8.419413
55.0,55,8.428407
30.0,30,8.433046
35.0,35,8.438738
40.0,40,8.445197
52.0,52,8.453554
92.0,92,8.468289
97.0,97,8.483835
92.0,92,8.498648
89.0,89,8.513172
95.0,95,8.528013
98.0,98,8.543807
122.0,122,8.563145
106.0,106,8.580272
88.0,88,8.594254
99.0,99,8.61015
